tour_mode,OrigDistName,OrigDist,DestDistName,DestDist,totTrip,HomeDist,HomeDistName,income2,ProdDistName,AttrDistName
All,SE Suburbs,20,S Cobb,12,26,NA,NA,NA,NA,NA
All,SE Suburbs,20,S DeKalb,9,99,NA,NA,NA,NA,NA
All,SE Suburbs,20,S Fulton,5,13,NA,NA,NA,NA,NA
All,SE Suburbs,20,SE Atlanta,3,60,NA,NA,NA,NA,NA
All,SE Suburbs,20,SE Suburbs,20,10,NA,NA,NA,NA,NA
All,SE Suburbs,20,SW & Cent Cobb,13,8,NA,NA,NA,NA,NA
All,SE Suburbs,20,SW Gwinnett,15,18,NA,NA,NA,NA,NA
All,SE Suburbs,20,SW Suburbs,19,4,NA,NA,NA,NA,NA
All,SE Suburbs,20,W Atlanta,4,111,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,Atl DeKalb,7,53,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,Atlanta,1,143,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,Atlanta CBD,0,332,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,Buckhead & SS,2,143,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,Cent Gwinnett,16,6,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,Chamblee,11,49,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,Clayton,18,62,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,N Fulton,6,18,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,N Gwinnett,17,4,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,N Suburbs,21,14,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,NE DeKalb,10,29,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,NW Cen DeKalb,8,54,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,NW Cobb,14,361,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,S Cobb,12,708,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,S DeKalb,9,30,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,S Fulton,5,17,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,SE Atlanta,3,89,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,SE Suburbs,20,8,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,SW & Cent Cobb,13,719,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,SW Gwinnett,15,23,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,SW Suburbs,19,17,NA,NA,NA,NA,NA
All,SW & Cent Cobb,13,W Atlanta,4,122,NA,NA,NA,NA,NA
All,SW Gwinnett,15,Atl DeKalb,7,63,NA,NA,NA,NA,NA
All,SW Gwinnett,15,Atlanta,1,513,NA,NA,NA,NA,NA
All,SW Gwinnett,15,Atlanta CBD,0,1127,NA,NA,NA,NA,NA
All,SW Gwinnett,15,Buckhead & SS,2,402,NA,NA,NA,NA,NA
All,SW Gwinnett,15,Cent Gwinnett,16,202,NA,NA,NA,NA,NA
All,SW Gwinnett,15,Chamblee,11,261,NA,NA,NA,NA,NA
All,SW Gwinnett,15,Clayton,18,163,NA,NA,NA,NA,NA
All,SW Gwinnett,15,N Fulton,6,72,NA,NA,NA,NA,NA
All,SW Gwinnett,15,N Gwinnett,17,11,NA,NA,NA,NA,NA
All,SW Gwinnett,15,N Suburbs,21,8,NA,NA,NA,NA,NA
All,SW Gwinnett,15,NE DeKalb,10,176,NA,NA,NA,NA,NA
All,SW Gwinnett,15,NW Cen DeKalb,8,181,NA,NA,NA,NA,NA
All,SW Gwinnett,15,NW Cobb,14,7,NA,NA,NA,NA,NA
All,SW Gwinnett,15,S Cobb,12,50,NA,NA,NA,NA,NA
All,SW Gwinnett,15,S DeKalb,9,25,NA,NA,NA,NA,NA
All,SW Gwinnett,15,S Fulton,5,25,NA,NA,NA,NA,NA
All,SW Gwinnett,15,SE Atlanta,3,189,NA,NA,NA,NA,NA
All,SW Gwinnett,15,SE Suburbs,20,18,NA,NA,NA,NA,NA
All,SW Gwinnett,15,SW & Cent Cobb,13,24,NA,NA,NA,NA,NA
All,SW Gwinnett,15,SW Gwinnett,15,1128,NA,NA,NA,NA,NA
All,SW Gwinnett,15,SW Suburbs,19,10,NA,NA,NA,NA,NA
All,SW Gwinnett,15,W Atlanta,4,242,NA,NA,NA,NA,NA
All,SW Suburbs,19,Atl DeKalb,7,29,NA,NA,NA,NA,NA
All,SW Suburbs,19,Atlanta,1,228,NA,NA,NA,NA,NA
All,SW Suburbs,19,Atlanta CBD,0,1020,NA,NA,NA,NA,NA
All,SW Suburbs,19,Buckhead & SS,2,205,NA,NA,NA,NA,NA
All,SW Suburbs,19,Cent Gwinnett,16,4,NA,NA,NA,NA,NA
All,SW Suburbs,19,Chamblee,11,66,NA,NA,NA,NA,NA
All,SW Suburbs,19,Clayton,18,202,NA,NA,NA,NA,NA
All,SW Suburbs,19,N Fulton,6,16,NA,NA,NA,NA,NA
All,SW Suburbs,19,N Gwinnett,17,1,NA,NA,NA,NA,NA
All,SW Suburbs,19,NE DeKalb,10,29,NA,NA,NA,NA,NA
All,SW Suburbs,19,NW Cen DeKalb,8,84,NA,NA,NA,NA,NA
All,SW Suburbs,19,S Cobb,12,42,NA,NA,NA,NA,NA
All,SW Suburbs,19,S DeKalb,9,19,NA,NA,NA,NA,NA
All,SW Suburbs,19,S Fulton,5,24,NA,NA,NA,NA,NA
All,SW Suburbs,19,SE Atlanta,3,90,NA,NA,NA,NA,NA
All,SW Suburbs,19,SE Suburbs,20,4,NA,NA,NA,NA,NA
All,SW Suburbs,19,SW & Cent Cobb,13,18,NA,NA,NA,NA,NA
All,SW Suburbs,19,SW Gwinnett,15,10,NA,NA,NA,NA,NA
All,SW Suburbs,19,SW Suburbs,19,2875,NA,NA,NA,NA,NA
All,SW Suburbs,19,W Atlanta,4,122,NA,NA,NA,NA,NA
All,W Atlanta,4,Atl DeKalb,7,706,NA,NA,NA,NA,NA
All,W Atlanta,4,Atlanta,1,3762,NA,NA,NA,NA,NA
All,W Atlanta,4,Atlanta CBD,0,6176,NA,NA,NA,NA,NA
All,W Atlanta,4,Buckhead & SS,2,2942,NA,NA,NA,NA,NA
All,W Atlanta,4,Cent Gwinnett,16,104,NA,NA,NA,NA,NA
All,W Atlanta,4,Chamblee,11,1212,NA,NA,NA,NA,NA
All,W Atlanta,4,Clayton,18,1183,NA,NA,NA,NA,NA
All,W Atlanta,4,N Fulton,6,385,NA,NA,NA,NA,NA
All,W Atlanta,4,N Gwinnett,17,44,NA,NA,NA,NA,NA
All,W Atlanta,4,N Suburbs,21,37,NA,NA,NA,NA,NA
All,W Atlanta,4,NE DeKalb,10,573,NA,NA,NA,NA,NA
All,W Atlanta,4,NW Cen DeKalb,8,1236,NA,NA,NA,NA,NA
All,W Atlanta,4,NW Cobb,14,65,NA,NA,NA,NA,NA
All,W Atlanta,4,S Cobb,12,701,NA,NA,NA,NA,NA
All,W Atlanta,4,S DeKalb,9,440,NA,NA,NA,NA,NA
All,W Atlanta,4,S Fulton,5,379,NA,NA,NA,NA,NA
All,W Atlanta,4,SE Atlanta,3,2623,NA,NA,NA,NA,NA
All,W Atlanta,4,SE Suburbs,20,112,NA,NA,NA,NA,NA
All,W Atlanta,4,SW & Cent Cobb,13,156,NA,NA,NA,NA,NA
All,W Atlanta,4,SW Gwinnett,15,265,NA,NA,NA,NA,NA
All,W Atlanta,4,SW Suburbs,19,123,NA,NA,NA,NA,NA
All,W Atlanta,4,W Atlanta,4,9677,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,428,0,Atlanta CBD,Inc_10k_20k,NA,NA
9,NA,NA,NA,NA,236,0,Atlanta CBD,Inc_20k_30k,NA,NA
9,NA,NA,NA,NA,79,0,Atlanta CBD,Inc_30k_40k,NA,NA
9,NA,NA,NA,NA,407,0,Atlanta CBD,Inc_5k_10k,NA,NA
9,NA,NA,NA,NA,408,0,Atlanta CBD,Inc_GT_40k,NA,NA
9,NA,NA,NA,NA,520,0,Atlanta CBD,Inc_LT_5K,NA,NA
10,NA,NA,NA,NA,231,0,Atlanta CBD,Inc_10k_20k,NA,NA
10,NA,NA,NA,NA,213,0,Atlanta CBD,Inc_20k_30k,NA,NA
10,NA,NA,NA,NA,170,0,Atlanta CBD,Inc_30k_40k,NA,NA
10,NA,NA,NA,NA,206,0,Atlanta CBD,Inc_5k_10k,NA,NA
10,NA,NA,NA,NA,680,0,Atlanta CBD,Inc_GT_40k,NA,NA
10,NA,NA,NA,NA,333,0,Atlanta CBD,Inc_LT_5K,NA,NA
11,NA,NA,NA,NA,2,0,Atlanta CBD,Inc_20k_30k,NA,NA
11,NA,NA,NA,NA,4,0,Atlanta CBD,Inc_30k_40k,NA,NA
11,NA,NA,NA,NA,6,0,Atlanta CBD,Inc_GT_40k,NA,NA
12,NA,NA,NA,NA,8,0,Atlanta CBD,Inc_20k_30k,NA,NA
12,NA,NA,NA,NA,4,0,Atlanta CBD,Inc_30k_40k,NA,NA
12,NA,NA,NA,NA,50,0,Atlanta CBD,Inc_GT_40k,NA,NA
13,NA,NA,NA,NA,20,0,Atlanta CBD,Inc_10k_20k,NA,NA
13,NA,NA,NA,NA,6,0,Atlanta CBD,Inc_20k_30k,NA,NA
13,NA,NA,NA,NA,2,0,Atlanta CBD,Inc_30k_40k,NA,NA
13,NA,NA,NA,NA,48,0,Atlanta CBD,Inc_5k_10k,NA,NA
13,NA,NA,NA,NA,20,0,Atlanta CBD,Inc_GT_40k,NA,NA
13,NA,NA,NA,NA,62,0,Atlanta CBD,Inc_LT_5K,NA,NA
14,NA,NA,NA,NA,16,0,Atlanta CBD,Inc_10k_20k,NA,NA
14,NA,NA,NA,NA,14,0,Atlanta CBD,Inc_20k_30k,NA,NA
14,NA,NA,NA,NA,4,0,Atlanta CBD,Inc_30k_40k,NA,NA
14,NA,NA,NA,NA,36,0,Atlanta CBD,Inc_5k_10k,NA,NA
14,NA,NA,NA,NA,54,0,Atlanta CBD,Inc_GT_40k,NA,NA
14,NA,NA,NA,NA,28,0,Atlanta CBD,Inc_LT_5K,NA,NA
9,NA,NA,NA,NA,3179,1,Atlanta,Inc_10k_20k,NA,NA
9,NA,NA,NA,NA,2306,1,Atlanta,Inc_20k_30k,NA,NA
9,NA,NA,NA,NA,987,1,Atlanta,Inc_30k_40k,NA,NA
9,NA,NA,NA,NA,2164,1,Atlanta,Inc_5k_10k,NA,NA
9,NA,NA,NA,NA,4073,1,Atlanta,Inc_GT_40k,NA,NA
9,NA,NA,NA,NA,3157,1,Atlanta,Inc_LT_5K,NA,NA
10,NA,NA,NA,NA,955,1,Atlanta,Inc_10k_20k,NA,NA
10,NA,NA,NA,NA,818,1,Atlanta,Inc_20k_30k,NA,NA
10,NA,NA,NA,NA,534,1,Atlanta,Inc_30k_40k,NA,NA
10,NA,NA,NA,NA,672,1,Atlanta,Inc_5k_10k,NA,NA
10,NA,NA,NA,NA,2831,1,Atlanta,Inc_GT_40k,NA,NA
10,NA,NA,NA,NA,1166,1,Atlanta,Inc_LT_5K,NA,NA
11,NA,NA,NA,NA,6,1,Atlanta,Inc_20k_30k,NA,NA
11,NA,NA,NA,NA,2,1,Atlanta,Inc_30k_40k,NA,NA
11,NA,NA,NA,NA,44,1,Atlanta,Inc_GT_40k,NA,NA
12,NA,NA,NA,NA,6,1,Atlanta,Inc_10k_20k,NA,NA
12,NA,NA,NA,NA,46,1,Atlanta,Inc_20k_30k,NA,NA
12,NA,NA,NA,NA,56,1,Atlanta,Inc_30k_40k,NA,NA
12,NA,NA,NA,NA,656,1,Atlanta,Inc_GT_40k,NA,NA
13,NA,NA,NA,NA,246,1,Atlanta,Inc_10k_20k,NA,NA
13,NA,NA,NA,NA,120,1,Atlanta,Inc_20k_30k,NA,NA
13,NA,NA,NA,NA,86,1,Atlanta,Inc_30k_40k,NA,NA
13,NA,NA,NA,NA,268,1,Atlanta,Inc_5k_10k,NA,NA
13,NA,NA,NA,NA,340,1,Atlanta,Inc_GT_40k,NA,NA
13,NA,NA,NA,NA,262,1,Atlanta,Inc_LT_5K,NA,NA
14,NA,NA,NA,NA,90,1,Atlanta,Inc_10k_20k,NA,NA
14,NA,NA,NA,NA,164,1,Atlanta,Inc_20k_30k,NA,NA
14,NA,NA,NA,NA,124,1,Atlanta,Inc_30k_40k,NA,NA
14,NA,NA,NA,NA,202,1,Atlanta,Inc_5k_10k,NA,NA
14,NA,NA,NA,NA,574,1,Atlanta,Inc_GT_40k,NA,NA
14,NA,NA,NA,NA,164,1,Atlanta,Inc_LT_5K,NA,NA
9,NA,NA,NA,NA,1073,2,Buckhead & SS,Inc_10k_20k,NA,NA
9,NA,NA,NA,NA,1861,2,Buckhead & SS,Inc_20k_30k,NA,NA
9,NA,NA,NA,NA,1269,2,Buckhead & SS,Inc_30k_40k,NA,NA
9,NA,NA,NA,NA,536,2,Buckhead & SS,Inc_5k_10k,NA,NA
9,NA,NA,NA,NA,5897,2,Buckhead & SS,Inc_GT_40k,NA,NA
9,NA,NA,NA,NA,934,2,Buckhead & SS,Inc_LT_5K,NA,NA
10,NA,NA,NA,NA,252,2,Buckhead & SS,Inc_10k_20k,NA,NA
10,NA,NA,NA,NA,448,2,Buckhead & SS,Inc_20k_30k,NA,NA
10,NA,NA,NA,NA,470,2,Buckhead & SS,Inc_30k_40k,NA,NA
10,NA,NA,NA,NA,174,2,Buckhead & SS,Inc_5k_10k,NA,NA
10,NA,NA,NA,NA,3348,2,Buckhead & SS,Inc_GT_40k,NA,NA
10,NA,NA,NA,NA,378,2,Buckhead & SS,Inc_LT_5K,NA,NA
11,NA,NA,NA,NA,8,2,Buckhead & SS,Inc_10k_20k,NA,NA
11,NA,NA,NA,NA,2,2,Buckhead & SS,Inc_20k_30k,NA,NA
11,NA,NA,NA,NA,16,2,Buckhead & SS,Inc_30k_40k,NA,NA
11,NA,NA,NA,NA,106,2,Buckhead & SS,Inc_GT_40k,NA,NA
11,NA,NA,NA,NA,2,2,Buckhead & SS,Inc_LT_5K,NA,NA
12,NA,NA,NA,NA,26,2,Buckhead & SS,Inc_10k_20k,NA,NA
12,NA,NA,NA,NA,82,2,Buckhead & SS,Inc_20k_30k,NA,NA
12,NA,NA,NA,NA,156,2,Buckhead & SS,Inc_30k_40k,NA,NA
12,NA,NA,NA,NA,4,2,Buckhead & SS,Inc_5k_10k,NA,NA
12,NA,NA,NA,NA,2690,2,Buckhead & SS,Inc_GT_40k,NA,NA
13,NA,NA,NA,NA,78,2,Buckhead & SS,Inc_10k_20k,NA,NA
13,NA,NA,NA,NA,78,2,Buckhead & SS,Inc_20k_30k,NA,NA
13,NA,NA,NA,NA,78,2,Buckhead & SS,Inc_30k_40k,NA,NA
13,NA,NA,NA,NA,78,2,Buckhead & SS,Inc_5k_10k,NA,NA
13,NA,NA,NA,NA,522,2,Buckhead & SS,Inc_GT_40k,NA,NA
13,NA,NA,NA,NA,100,2,Buckhead & SS,Inc_LT_5K,NA,NA
14,NA,NA,NA,NA,44,2,Buckhead & SS,Inc_10k_20k,NA,NA
14,NA,NA,NA,NA,148,2,Buckhead & SS,Inc_20k_30k,NA,NA
14,NA,NA,NA,NA,192,2,Buckhead & SS,Inc_30k_40k,NA,NA
14,NA,NA,NA,NA,12,2,Buckhead & SS,Inc_5k_10k,NA,NA
14,NA,NA,NA,NA,1200,2,Buckhead & SS,Inc_GT_40k,NA,NA
14,NA,NA,NA,NA,28,2,Buckhead & SS,Inc_LT_5K,NA,NA
9,NA,NA,NA,NA,4784,3,SE Atlanta,Inc_10k_20k,NA,NA
9,NA,NA,NA,NA,3776,3,SE Atlanta,Inc_20k_30k,NA,NA
9,NA,NA,NA,NA,2651,3,SE Atlanta,Inc_30k_40k,NA,NA
9,NA,NA,NA,NA,5003,3,SE Atlanta,Inc_5k_10k,NA,NA
9,NA,NA,NA,NA,5313,3,SE Atlanta,Inc_GT_40k,NA,NA
9,NA,NA,NA,NA,9566,3,SE Atlanta,Inc_LT_5K,NA,NA
10,NA,NA,NA,NA,482,3,SE Atlanta,Inc_10k_20k,NA,NA
10,NA,NA,NA,NA,596,3,SE Atlanta,Inc_20k_30k,NA,NA
10,NA,NA,NA,NA,613,3,SE Atlanta,Inc_30k_40k,NA,NA
10,NA,NA,NA,NA,459,3,SE Atlanta,Inc_5k_10k,NA,NA
10,NA,NA,NA,NA,1094,3,SE Atlanta,Inc_GT_40k,NA,NA
10,NA,NA,NA,NA,662,3,SE Atlanta,Inc_LT_5K,NA,NA
11,NA,NA,NA,NA,10,3,SE Atlanta,Inc_10k_20k,NA,NA
11,NA,NA,NA,NA,12,3,SE Atlanta,Inc_20k_30k,NA,NA
11,NA,NA,NA,NA,16,3,SE Atlanta,Inc_30k_40k,NA,NA
11,NA,NA,NA,NA,4,3,SE Atlanta,Inc_5k_10k,NA,NA
11,NA,NA,NA,NA,144,3,SE Atlanta,Inc_GT_40k,NA,NA
12,NA,NA,NA,NA,18,3,SE Atlanta,Inc_10k_20k,NA,NA
12,NA,NA,NA,NA,186,3,SE Atlanta,Inc_20k_30k,NA,NA
12,NA,NA,NA,NA,262,3,SE Atlanta,Inc_30k_40k,NA,NA
12,NA,NA,NA,NA,1602,3,SE Atlanta,Inc_GT_40k,NA,NA
13,NA,NA,NA,NA,394,3,SE Atlanta,Inc_10k_20k,NA,NA
13,NA,NA,NA,NA,236,3,SE Atlanta,Inc_20k_30k,NA,NA
13,NA,NA,NA,NA,190,3,SE Atlanta,Inc_30k_40k,NA,NA
13,NA,NA,NA,NA,782,3,SE Atlanta,Inc_5k_10k,NA,NA
13,NA,NA,NA,NA,318,3,SE Atlanta,Inc_GT_40k,NA,NA
13,NA,NA,NA,NA,1602,3,SE Atlanta,Inc_LT_5K,NA,NA
14,NA,NA,NA,NA,208,3,SE Atlanta,Inc_10k_20k,NA,NA
14,NA,NA,NA,NA,312,3,SE Atlanta,Inc_20k_30k,NA,NA
14,NA,NA,NA,NA,348,3,SE Atlanta,Inc_30k_40k,NA,NA
14,NA,NA,NA,NA,394,3,SE Atlanta,Inc_5k_10k,NA,NA
14,NA,NA,NA,NA,742,3,SE Atlanta,Inc_GT_40k,NA,NA
14,NA,NA,NA,NA,640,3,SE Atlanta,Inc_LT_5K,NA,NA
9,NA,NA,NA,NA,10701,4,W Atlanta,Inc_10k_20k,NA,NA
9,NA,NA,NA,NA,2898,4,W Atlanta,Inc_20k_30k,NA,NA
9,NA,NA,NA,NA,2464,4,W Atlanta,Inc_30k_40k,NA,NA
9,NA,NA,NA,NA,6834,4,W Atlanta,Inc_5k_10k,NA,NA
9,NA,NA,NA,NA,4970,4,W Atlanta,Inc_GT_40k,NA,NA
9,NA,NA,NA,NA,7810,4,W Atlanta,Inc_LT_5K,NA,NA
10,NA,NA,NA,NA,1122,4,W Atlanta,Inc_10k_20k,NA,NA
10,NA,NA,NA,NA,768,4,W Atlanta,Inc_20k_30k,NA,NA
10,NA,NA,NA,NA,707,4,W Atlanta,Inc_30k_40k,NA,NA
10,NA,NA,NA,NA,761,4,W Atlanta,Inc_5k_10k,NA,NA
10,NA,NA,NA,NA,1562,4,W Atlanta,Inc_GT_40k,NA,NA
10,NA,NA,NA,NA,841,4,W Atlanta,Inc_LT_5K,NA,NA
11,NA,NA,NA,NA,4,4,W Atlanta,Inc_10k_20k,NA,NA
11,NA,NA,NA,NA,16,4,W Atlanta,Inc_20k_30k,NA,NA
11,NA,NA,NA,NA,14,4,W Atlanta,Inc_30k_40k,NA,NA
11,NA,NA,NA,NA,80,4,W Atlanta,Inc_GT_40k,NA,NA
12,NA,NA,NA,NA,14,4,W Atlanta,Inc_10k_20k,NA,NA
12,NA,NA,NA,NA,178,4,W Atlanta,Inc_20k_30k,NA,NA
12,NA,NA,NA,NA,248,4,W Atlanta,Inc_30k_40k,NA,NA
12,NA,NA,NA,NA,4,4,W Atlanta,Inc_5k_10k,NA,NA
12,NA,NA,NA,NA,1732,4,W Atlanta,Inc_GT_40k,NA,NA
12,NA,NA,NA,NA,4,4,W Atlanta,Inc_LT_5K,NA,NA
13,NA,NA,NA,NA,800,4,W Atlanta,Inc_10k_20k,NA,NA
13,NA,NA,NA,NA,180,4,W Atlanta,Inc_20k_30k,NA,NA
13,NA,NA,NA,NA,148,4,W Atlanta,Inc_30k_40k,NA,NA
13,NA,NA,NA,NA,1084,4,W Atlanta,Inc_5k_10k,NA,NA
13,NA,NA,NA,NA,300,4,W Atlanta,Inc_GT_40k,NA,NA
13,NA,NA,NA,NA,1370,4,W Atlanta,Inc_LT_5K,NA,NA
14,NA,NA,NA,NA,256,4,W Atlanta,Inc_10k_20k,NA,NA
14,NA,NA,NA,NA,224,4,W Atlanta,Inc_20k_30k,NA,NA
14,NA,NA,NA,NA,346,4,W Atlanta,Inc_30k_40k,NA,NA
14,NA,NA,NA,NA,434,4,W Atlanta,Inc_5k_10k,NA,NA
14,NA,NA,NA,NA,698,4,W Atlanta,Inc_GT_40k,NA,NA
14,NA,NA,NA,NA,350,4,W Atlanta,Inc_LT_5K,NA,NA
9,NA,NA,NA,NA,1059,5,S Fulton,Inc_10k_20k,NA,NA
9,NA,NA,NA,NA,567,5,S Fulton,Inc_20k_30k,NA,NA
9,NA,NA,NA,NA,756,5,S Fulton,Inc_30k_40k,NA,NA
9,NA,NA,NA,NA,527,5,S Fulton,Inc_5k_10k,NA,NA
9,NA,NA,NA,NA,1660,5,S Fulton,Inc_GT_40k,NA,NA
9,NA,NA,NA,NA,465,5,S Fulton,Inc_LT_5K,NA,NA
10,NA,NA,NA,NA,5,5,S Fulton,Inc_10k_20k,NA,NA
10,NA,NA,NA,NA,7,5,S Fulton,Inc_20k_30k,NA,NA
10,NA,NA,NA,NA,12,5,S Fulton,Inc_30k_40k,NA,NA
10,NA,NA,NA,NA,58,5,S Fulton,Inc_GT_40k,NA,NA
11,NA,NA,NA,NA,4,5,S Fulton,Inc_10k_20k,NA,NA
11,NA,NA,NA,NA,8,5,S Fulton,Inc_20k_30k,NA,NA
11,NA,NA,NA,NA,8,5,S Fulton,Inc_30k_40k,NA,NA
11,NA,NA,NA,NA,4,5,S Fulton,Inc_5k_10k,NA,NA
11,NA,NA,NA,NA,82,5,S Fulton,Inc_GT_40k,NA,NA
12,NA,NA,NA,NA,58,5,S Fulton,Inc_10k_20k,NA,NA
12,NA,NA,NA,NA,188,5,S Fulton,Inc_20k_30k,NA,NA
12,NA,NA,NA,NA,356,5,S Fulton,Inc_30k_40k,NA,NA
12,NA,NA,NA,NA,10,5,S Fulton,Inc_5k_10k,NA,NA
12,NA,NA,NA,NA,2306,5,S Fulton,Inc_GT_40k,NA,NA
12,NA,NA,NA,NA,12,5,S Fulton,Inc_LT_5K,NA,NA
13,NA,NA,NA,NA,50,5,S Fulton,Inc_10k_20k,NA,NA
13,NA,NA,NA,NA,60,5,S Fulton,Inc_20k_30k,NA,NA
13,NA,NA,NA,NA,74,5,S Fulton,Inc_30k_40k,NA,NA
13,NA,NA,NA,NA,42,5,S Fulton,Inc_5k_10k,NA,NA
13,NA,NA,NA,NA,200,5,S Fulton,Inc_GT_40k,NA,NA
13,NA,NA,NA,NA,24,5,S Fulton,Inc_LT_5K,NA,NA
14,NA,NA,NA,NA,52,5,S Fulton,Inc_10k_20k,NA,NA
14,NA,NA,NA,NA,112,5,S Fulton,Inc_20k_30k,NA,NA
14,NA,NA,NA,NA,168,5,S Fulton,Inc_30k_40k,NA,NA
14,NA,NA,NA,NA,14,5,S Fulton,Inc_5k_10k,NA,NA
14,NA,NA,NA,NA,590,5,S Fulton,Inc_GT_40k,NA,NA
14,NA,NA,NA,NA,12,5,S Fulton,Inc_LT_5K,NA,NA
9,NA,NA,NA,NA,325,6,N Fulton,Inc_10k_20k,NA,NA
9,NA,NA,NA,NA,300,6,N Fulton,Inc_20k_30k,NA,NA
9,NA,NA,NA,NA,250,6,N Fulton,Inc_30k_40k,NA,NA
9,NA,NA,NA,NA,92,6,N Fulton,Inc_5k_10k,NA,NA
9,NA,NA,NA,NA,1112,6,N Fulton,Inc_GT_40k,NA,NA
9,NA,NA,NA,NA,91,6,N Fulton,Inc_LT_5K,NA,NA
10,NA,NA,NA,NA,10,6,N Fulton,Inc_10k_20k,NA,NA
10,NA,NA,NA,NA,19,6,N Fulton,Inc_20k_30k,NA,NA
10,NA,NA,NA,NA,29,6,N Fulton,Inc_30k_40k,NA,NA
10,NA,NA,NA,NA,279,6,N Fulton,Inc_GT_40k,NA,NA
10,NA,NA,NA,NA,2,6,N Fulton,Inc_LT_5K,NA,NA
11,NA,NA,NA,NA,2,6,N Fulton,Inc_10k_20k,NA,NA
11,NA,NA,NA,NA,8,6,N Fulton,Inc_30k_40k,NA,NA
11,NA,NA,NA,NA,80,6,N Fulton,Inc_GT_40k,NA,NA
12,NA,NA,NA,NA,20,6,N Fulton,Inc_10k_20k,NA,NA
12,NA,NA,NA,NA,82,6,N Fulton,Inc_20k_30k,NA,NA
12,NA,NA,NA,NA,118,6,N Fulton,Inc_30k_40k,NA,NA
12,NA,NA,NA,NA,6,6,N Fulton,Inc_5k_10k,NA,NA
12,NA,NA,NA,NA,2104,6,N Fulton,Inc_GT_40k,NA,NA
12,NA,NA,NA,NA,4,6,N Fulton,Inc_LT_5K,NA,NA
13,NA,NA,NA,NA,12,6,N Fulton,Inc_10k_20k,NA,NA
13,NA,NA,NA,NA,48,6,N Fulton,Inc_20k_30k,NA,NA
13,NA,NA,NA,NA,34,6,N Fulton,Inc_30k_40k,NA,NA
13,NA,NA,NA,NA,6,6,N Fulton,Inc_5k_10k,NA,NA
13,NA,NA,NA,NA,346,6,N Fulton,Inc_GT_40k,NA,NA
14,NA,NA,NA,NA,14,6,N Fulton,Inc_10k_20k,NA,NA
14,NA,NA,NA,NA,54,6,N Fulton,Inc_20k_30k,NA,NA
14,NA,NA,NA,NA,54,6,N Fulton,Inc_30k_40k,NA,NA
14,NA,NA,NA,NA,12,6,N Fulton,Inc_5k_10k,NA,NA
14,NA,NA,NA,NA,612,6,N Fulton,Inc_GT_40k,NA,NA
14,NA,NA,NA,NA,8,6,N Fulton,Inc_LT_5K,NA,NA
9,NA,NA,NA,NA,2242,7,Atl DeKalb,Inc_10k_20k,NA,NA
9,NA,NA,NA,NA,2026,7,Atl DeKalb,Inc_20k_30k,NA,NA
9,NA,NA,NA,NA,1737,7,Atl DeKalb,Inc_30k_40k,NA,NA
9,NA,NA,NA,NA,1520,7,Atl DeKalb,Inc_5k_10k,NA,NA
9,NA,NA,NA,NA,3345,7,Atl DeKalb,Inc_GT_40k,NA,NA
9,NA,NA,NA,NA,1461,7,Atl DeKalb,Inc_LT_5K,NA,NA
10,NA,NA,NA,NA,374,7,Atl DeKalb,Inc_10k_20k,NA,NA
10,NA,NA,NA,NA,634,7,Atl DeKalb,Inc_20k_30k,NA,NA
10,NA,NA,NA,NA,485,7,Atl DeKalb,Inc_30k_40k,NA,NA
10,NA,NA,NA,NA,288,7,Atl DeKalb,Inc_5k_10k,NA,NA
10,NA,NA,NA,NA,1218,7,Atl DeKalb,Inc_GT_40k,NA,NA
10,NA,NA,NA,NA,310,7,Atl DeKalb,Inc_LT_5K,NA,NA
11,NA,NA,NA,NA,4,7,Atl DeKalb,Inc_20k_30k,NA,NA
11,NA,NA,NA,NA,2,7,Atl DeKalb,Inc_30k_40k,NA,NA
11,NA,NA,NA,NA,92,7,Atl DeKalb,Inc_GT_40k,NA,NA
12,NA,NA,NA,NA,14,7,Atl DeKalb,Inc_10k_20k,NA,NA
12,NA,NA,NA,NA,122,7,Atl DeKalb,Inc_20k_30k,NA,NA
12,NA,NA,NA,NA,160,7,Atl DeKalb,Inc_30k_40k,NA,NA
