"TourType","SummaryType","Category","Statistic","Period","numTour"
"At-Work","Purpose","WorkRelated","Depart",37,343
"At-Work","Purpose","WorkRelated","Depart",38,282
"At-Work","Purpose","WorkRelated","Depart",39,168
"At-Work","Purpose","WorkRelated","Depart",40,151
"At-Work","Purpose","WorkRelated","Depart",41,116
"At-Work","Purpose","WorkRelated","Depart",42,60
"At-Work","Purpose","WorkRelated","Depart",43,42
"At-Work","Purpose","WorkRelated","Depart",44,30
"At-Work","Purpose","WorkRelated","Depart",45,19
"At-Work","Purpose","WorkRelated","Depart",46,13
"At-Work","Purpose","WorkRelated","Depart",47,6
"At-Work","Purpose","WorkRelated","Depart",48,4
"Mandatory","Purpose","School","Arrive",1,1
"Mandatory","Purpose","School","Arrive",2,1
"Mandatory","Purpose","School","Arrive",3,1
"Mandatory","Purpose","School","Arrive",4,2
"Mandatory","Purpose","School","Arrive",5,3
"Mandatory","Purpose","School","Arrive",6,7
"Mandatory","Purpose","School","Arrive",7,111
"Mandatory","Purpose","School","Arrive",8,371
"Mandatory","Purpose","School","Arrive",9,1030
"Mandatory","Purpose","School","Arrive",10,1244
"Mandatory","Purpose","School","Arrive",11,832
"Mandatory","Purpose","School","Arrive",12,552
"Mandatory","Purpose","School","Arrive",13,491
"Mandatory","Purpose","School","Arrive",14,598
"Mandatory","Purpose","School","Arrive",15,845
"Mandatory","Purpose","School","Arrive",16,1404
"Mandatory","Purpose","School","Arrive",17,2122
"Mandatory","Purpose","School","Arrive",18,2743
"Mandatory","Purpose","School","Arrive",19,3403
"Mandatory","Purpose","School","Arrive",20,4332
"Mandatory","Purpose","School","Arrive",21,6077
"Mandatory","Purpose","School","Arrive",22,10478
"Mandatory","Purpose","School","Arrive",23,24773
"Mandatory","Purpose","School","Arrive",24,162322
"Mandatory","Purpose","School","Arrive",25,119122
"Mandatory","Purpose","School","Arrive",26,156230
"Mandatory","Purpose","School","Arrive",27,175365
"Mandatory","Purpose","School","Arrive",28,123530
"Mandatory","Purpose","School","Arrive",29,53274
"Mandatory","Purpose","School","Arrive",30,43642
"Mandatory","Purpose","School","Arrive",31,45553
"Mandatory","Purpose","School","Arrive",32,37135
"Mandatory","Purpose","School","Arrive",33,28571
"Mandatory","Purpose","School","Arrive",34,21199
"Mandatory","Purpose","School","Arrive",35,15115
"Mandatory","Purpose","School","Arrive",36,10319
"Mandatory","Purpose","School","Arrive",37,6831
"Mandatory","Purpose","School","Arrive",38,4447
"Mandatory","Purpose","School","Arrive",39,2816
"Mandatory","Purpose","School","Arrive",40,1972
"Mandatory","Purpose","School","Arrive",41,1440
"Mandatory","Purpose","School","Arrive",42,1090
"Mandatory","Purpose","School","Arrive",43,713
"Mandatory","Purpose","School","Arrive",44,995
"Mandatory","Purpose","School","Arrive",45,1244
"Mandatory","Purpose","School","Arrive",46,1563
"Mandatory","Purpose","School","Arrive",47,2062
"Mandatory","Purpose","School","Arrive",48,2802
"Mandatory","Purpose","University","Arrive",3,2
"Mandatory","Purpose","University","Arrive",4,4
"Mandatory","Purpose","University","Arrive",5,9
"Mandatory","Purpose","University","Arrive",6,33
"Mandatory","Purpose","University","Arrive",7,48
"Mandatory","Purpose","University","Arrive",8,85
"Mandatory","Purpose","University","Arrive",9,148
"Mandatory","Purpose","University","Arrive",10,171
"Mandatory","Purpose","University","Arrive",11,187
"Mandatory","Purpose","University","Arrive",12,224
"Mandatory","Purpose","University","Arrive",13,349
"Mandatory","Purpose","University","Arrive",14,402
"Mandatory","Purpose","University","Arrive",15,566
"Mandatory","Purpose","University","Arrive",16,702
"Mandatory","Purpose","University","Arrive",17,840
"Mandatory","Purpose","University","Arrive",18,1047
"Mandatory","Purpose","University","Arrive",19,1306
"Mandatory","Purpose","University","Arrive",20,1595
"Mandatory","Purpose","University","Arrive",21,2082
"Mandatory","Purpose","University","Arrive",22,2421
"Mandatory","Purpose","University","Arrive",23,2859
"Mandatory","Purpose","University","Arrive",24,3479
"Mandatory","Purpose","University","Arrive",25,4602
"Mandatory","Purpose","University","Arrive",26,8527
"Mandatory","Purpose","University","Arrive",27,6968
"Mandatory","Purpose","University","Arrive",28,4285
"Mandatory","Purpose","University","Arrive",29,5800
"Mandatory","Purpose","University","Arrive",30,5956
"Mandatory","Purpose","University","Arrive",31,5928
"Mandatory","Purpose","University","Arrive",32,2552
"Mandatory","Purpose","University","Arrive",33,3169
"Mandatory","Purpose","University","Arrive",34,3824
"Mandatory","Purpose","University","Arrive",35,6038
"Mandatory","Purpose","University","Arrive",36,3429
"Mandatory","Purpose","University","Arrive",37,2772
"Mandatory","Purpose","University","Arrive",38,3586
"Mandatory","Purpose","University","Arrive",39,3895
"Mandatory","Purpose","University","Arrive",40,2196
"Mandatory","Purpose","University","Arrive",41,2531
"Mandatory","Purpose","University","Arrive",42,2293
"Mandatory","Purpose","University","Arrive",43,1198
"Mandatory","Purpose","University","Arrive",44,320
"Mandatory","Purpose","University","Arrive",45,339
"Mandatory","Purpose","University","Arrive",46,554
"Mandatory","Purpose","Work","Arrive",2,7
"Mandatory","Purpose","Work","Arrive",3,10
"Mandatory","Purpose","Work","Arrive",4,38
"Mandatory","Purpose","Work","Arrive",5,92
"Mandatory","Purpose","Work","Arrive",6,164
"Mandatory","Purpose","Work","Arrive",7,277
"Mandatory","Purpose","Work","Arrive",8,495
"Mandatory","Purpose","Work","Arrive",9,856
"Mandatory","Purpose","Work","Arrive",10,1304
"Mandatory","Purpose","Work","Arrive",11,2127
"Mandatory","Purpose","Work","Arrive",12,3053
"Mandatory","Purpose","Work","Arrive",13,4120
"Mandatory","Purpose","Work","Arrive",14,5231
"Mandatory","Purpose","Work","Arrive",15,6419
"Mandatory","Purpose","Work","Arrive",16,7902
"Mandatory","Purpose","Work","Arrive",17,9577
"Mandatory","Purpose","Work","Arrive",18,11696
"Mandatory","Purpose","Work","Arrive",19,13840
"Mandatory","Purpose","Work","Arrive",20,16525
"Mandatory","Purpose","Work","Arrive",21,20218
"Mandatory","Purpose","Work","Arrive",22,24436
"Mandatory","Purpose","Work","Arrive",23,32170
"Mandatory","Purpose","Work","Arrive",24,44064
"Mandatory","Purpose","Work","Arrive",25,62440
"Mandatory","Purpose","Work","Arrive",26,78037
"Mandatory","Purpose","Work","Arrive",27,111014
"Mandatory","Purpose","Work","Arrive",28,141586
"Mandatory","Purpose","Work","Arrive",29,193366
"Mandatory","Purpose","Work","Arrive",30,223279
"Mandatory","Purpose","Work","Arrive",31,213122
"Mandatory","Purpose","Work","Arrive",32,174796
"Mandatory","Purpose","Work","Arrive",33,120651
"Mandatory","Purpose","Work","Arrive",34,88782
"Mandatory","Purpose","Work","Arrive",35,61449
"Mandatory","Purpose","Work","Arrive",36,47483
"Mandatory","Purpose","Work","Arrive",37,40781
"Mandatory","Purpose","Work","Arrive",38,31912
"Mandatory","Purpose","Work","Arrive",39,28194
"Mandatory","Purpose","Work","Arrive",40,24292
"Mandatory","Purpose","Work","Arrive",41,19091
"Mandatory","Purpose","Work","Arrive",42,17909
"Mandatory","Purpose","Work","Arrive",43,9231
"Mandatory","Purpose","Work","Arrive",44,8023
"Mandatory","Purpose","Work","Arrive",45,3824
"Mandatory","Purpose","Work","Arrive",46,1491
"Mandatory","Purpose","Work","Arrive",47,2773
"Mandatory","Purpose","Work","Arrive",48,4039
"Mandatory","PersonType","Pre-school","Arrive",8,3
"Mandatory","PersonType","Pre-school","Arrive",9,13
"Mandatory","PersonType","Pre-school","Arrive",10,20
"Mandatory","PersonType","Pre-school","Arrive",11,31
"Mandatory","PersonType","Pre-school","Arrive",12,28
"Mandatory","PersonType","Pre-school","Arrive",13,50
"Mandatory","PersonType","Pre-school","Arrive",14,86
"Mandatory","PersonType","Pre-school","Arrive",15,113
"Mandatory","PersonType","Pre-school","Arrive",16,176
"Mandatory","PersonType","Pre-school","Arrive",17,234
"Mandatory","PersonType","Pre-school","Arrive",18,278
"Mandatory","PersonType","Pre-school","Arrive",19,348
"Mandatory","PersonType","Pre-school","Arrive",20,468
"Mandatory","PersonType","Pre-school","Arrive",21,676
"Mandatory","PersonType","Pre-school","Arrive",22,1188
"Mandatory","PersonType","Pre-school","Arrive",23,3087
"Mandatory","PersonType","Pre-school","Arrive",24,22196
"Mandatory","PersonType","Pre-school","Arrive",25,17876
"Mandatory","PersonType","Pre-school","Arrive",26,25338
"Mandatory","PersonType","Pre-school","Arrive",27,30236
"Mandatory","PersonType","Pre-school","Arrive",28,22249
"Mandatory","PersonType","Pre-school","Arrive",29,10295
"Mandatory","PersonType","Pre-school","Arrive",30,9161
"Mandatory","PersonType","Pre-school","Arrive",31,10415
"Mandatory","PersonType","Pre-school","Arrive",32,8928
"Mandatory","PersonType","Pre-school","Arrive",33,7365
"Mandatory","PersonType","Pre-school","Arrive",34,5792
"Mandatory","PersonType","Pre-school","Arrive",35,4329
"Mandatory","PersonType","Pre-school","Arrive",36,3076
"Mandatory","PersonType","Pre-school","Arrive",37,2111
"Mandatory","PersonType","Pre-school","Arrive",38,1380
"Mandatory","PersonType","Pre-school","Arrive",39,881
"Mandatory","PersonType","Pre-school","Arrive",40,691
"Mandatory","PersonType","Pre-school","Arrive",41,427
"Mandatory","PersonType","Pre-school","Arrive",42,355
"Mandatory","PersonType","Pre-school","Arrive",43,227
"Mandatory","PersonType","Pre-school","Arrive",44,284
"Mandatory","PersonType","Pre-school","Arrive",45,372
"Mandatory","PersonType","Pre-school","Arrive",46,423
"Mandatory","PersonType","Pre-school","Arrive",47,572
"Mandatory","PersonType","Pre-school","Arrive",48,701
"Mandatory","PersonType","Full-time worker","Arrive",2,5
"Mandatory","PersonType","Full-time worker","Arrive",3,6
"Mandatory","PersonType","Full-time worker","Arrive",4,17
"Mandatory","PersonType","Full-time worker","Arrive",5,54
"Mandatory","PersonType","Full-time worker","Arrive",6,101
"Mandatory","PersonType","Full-time worker","Arrive",7,150
"Mandatory","PersonType","Full-time worker","Arrive",8,279
"Mandatory","PersonType","Full-time worker","Arrive",9,452
"Mandatory","PersonType","Full-time worker","Arrive",10,664
"Mandatory","PersonType","Full-time worker","Arrive",11,1083
"Mandatory","PersonType","Full-time worker","Arrive",12,1526
"Mandatory","PersonType","Full-time worker","Arrive",13,2134
"Mandatory","PersonType","Full-time worker","Arrive",14,2791
"Mandatory","PersonType","Full-time worker","Arrive",15,3572
"Mandatory","PersonType","Full-time worker","Arrive",16,4417
"Mandatory","PersonType","Full-time worker","Arrive",17,5541
"Mandatory","PersonType","Full-time worker","Arrive",18,7009
"Mandatory","PersonType","Full-time worker","Arrive",19,8590
"Mandatory","PersonType","Full-time worker","Arrive",20,10636
"Mandatory","PersonType","Full-time worker","Arrive",21,13427
"Mandatory","PersonType","Full-time worker","Arrive",22,16999
"Mandatory","PersonType","Full-time worker","Arrive",23,23618
"Mandatory","PersonType","Full-time worker","Arrive",24,33821
"Mandatory","PersonType","Full-time worker","Arrive",25,49642
"Mandatory","PersonType","Full-time worker","Arrive",26,64097
"Mandatory","PersonType","Full-time worker","Arrive",27,93798
"Mandatory","PersonType","Full-time worker","Arrive",28,122160
"Mandatory","PersonType","Full-time worker","Arrive",29,169851
"Mandatory","PersonType","Full-time worker","Arrive",30,198691
"Mandatory","PersonType","Full-time worker","Arrive",31,189569
"Mandatory","PersonType","Full-time worker","Arrive",32,155121
"Mandatory","PersonType","Full-time worker","Arrive",33,107010
"Mandatory","PersonType","Full-time worker","Arrive",34,78374
"Mandatory","PersonType","Full-time worker","Arrive",35,53928
"Mandatory","PersonType","Full-time worker","Arrive",36,41356
"Mandatory","PersonType","Full-time worker","Arrive",37,35236
"Mandatory","PersonType","Full-time worker","Arrive",38,27244
"Mandatory","PersonType","Full-time worker","Arrive",39,23970
"Mandatory","PersonType","Full-time worker","Arrive",40,20414
"Mandatory","PersonType","Full-time worker","Arrive",41,15750
"Mandatory","PersonType","Full-time worker","Arrive",42,14654
"Mandatory","PersonType","Full-time worker","Arrive",43,7313
"Mandatory","PersonType","Full-time worker","Arrive",44,6342
"Mandatory","PersonType","Full-time worker","Arrive",45,2969
"Mandatory","PersonType","Full-time worker","Arrive",46,1139
"Mandatory","PersonType","Full-time worker","Arrive",47,2117
"Mandatory","PersonType","Full-time worker","Arrive",48,2996
"Mandatory","PersonType","Part-time worker","Arrive",2,2
"Mandatory","PersonType","Part-time worker","Arrive",3,4
"Mandatory","PersonType","Part-time worker","Arrive",4,17
"Mandatory","PersonType","Part-time worker","Arrive",5,33
"Mandatory","PersonType","Part-time worker","Arrive",6,56
"Mandatory","PersonType","Part-time worker","Arrive",7,110
"Mandatory","PersonType","Part-time worker","Arrive",8,190
"Mandatory","PersonType","Part-time worker","Arrive",9,362
"Mandatory","PersonType","Part-time worker","Arrive",10,563
"Mandatory","PersonType","Part-time worker","Arrive",11,893
"Mandatory","PersonType","Part-time worker","Arrive",12,1315
"Mandatory","PersonType","Part-time worker","Arrive",13,1720
"Mandatory","PersonType","Part-time worker","Arrive",14,2129
"Mandatory","PersonType","Part-time worker","Arrive",15,2471
"Mandatory","PersonType","Part-time worker","Arrive",16,3053
"Mandatory","PersonType","Part-time worker","Arrive",17,3524
"Mandatory","PersonType","Part-time worker","Arrive",18,4136
"Mandatory","PersonType","Part-time worker","Arrive",19,4643
"Mandatory","PersonType","Part-time worker","Arrive",20,5213
"Mandatory","PersonType","Part-time worker","Arrive",21,6019
"Mandatory","PersonType","Part-time worker","Arrive",22,6586
"Mandatory","PersonType","Part-time worker","Arrive",23,7616
"Mandatory","PersonType","Part-time worker","Arrive",24,9149
"Mandatory","PersonType","Part-time worker","Arrive",25,11326
"Mandatory","PersonType","Part-time worker","Arrive",26,12277
"Mandatory","PersonType","Part-time worker","Arrive",27,15050
"Mandatory","PersonType","Part-time worker","Arrive",28,16877
"Mandatory","PersonType","Part-time worker","Arrive",29,20167
"Mandatory","PersonType","Part-time worker","Arrive",30,20944
"Mandatory","PersonType","Part-time worker","Arrive",31,19829
"Mandatory","PersonType","Part-time worker","Arrive",32,16409
"Mandatory","PersonType","Part-time worker","Arrive",33,11263
"Mandatory","PersonType","Part-time worker","Arrive",34,8406
"Mandatory","PersonType","Part-time worker","Arrive",35,6003
"Mandatory","PersonType","Part-time worker","Arrive",36,4798
"Mandatory","PersonType","Part-time worker","Arrive",37,4250
"Mandatory","PersonType","Part-time worker","Arrive",38,3541
"Mandatory","PersonType","Part-time worker","Arrive",39,3163
"Mandatory","PersonType","Part-time worker","Arrive",40,2876
"Mandatory","PersonType","Part-time worker","Arrive",41,2369
"Mandatory","PersonType","Part-time worker","Arrive",42,2239
"Mandatory","PersonType","Part-time worker","Arrive",43,1293
"Mandatory","PersonType","Part-time worker","Arrive",44,1089
"Mandatory","PersonType","Part-time worker","Arrive",45,563
"Mandatory","PersonType","Part-time worker","Arrive",46,229
"Mandatory","PersonType","Part-time worker","Arrive",47,393
"Mandatory","PersonType","Part-time worker","Arrive",48,590
"Mandatory","PersonType","Driving-age student","Arrive",1,1
"Mandatory","PersonType","Driving-age student","Arrive",2,1
"Mandatory","PersonType","Driving-age student","Arrive",3,1
"Mandatory","PersonType","Driving-age student","Arrive",4,2
"Mandatory","PersonType","Driving-age student","Arrive",5,3
"Mandatory","PersonType","Driving-age student","Arrive",6,5
"Mandatory","PersonType","Driving-age student","Arrive",7,101
"Mandatory","PersonType","Driving-age student","Arrive",8,297
"Mandatory","PersonType","Driving-age student","Arrive",9,723
"Mandatory","PersonType","Driving-age student","Arrive",10,836
"Mandatory","PersonType","Driving-age student","Arrive",11,570
"Mandatory","PersonType","Driving-age student","Arrive",12,441
"Mandatory","PersonType","Driving-age student","Arrive",13,356
"Mandatory","PersonType","Driving-age student","Arrive",14,328
"Mandatory","PersonType","Driving-age student","Arrive",15,339
"Mandatory","PersonType","Driving-age student","Arrive",16,412
"Mandatory","PersonType","Driving-age student","Arrive",17,517
"Mandatory","PersonType","Driving-age student","Arrive",18,634
"Mandatory","PersonType","Driving-age student","Arrive",19,684
"Mandatory","PersonType","Driving-age student","Arrive",20,874
"Mandatory","PersonType","Driving-age student","Arrive",21,1095
"Mandatory","PersonType","Driving-age student","Arrive",22,1741
"Mandatory","PersonType","Driving-age student","Arrive",23,4055
"Mandatory","PersonType","Driving-age student","Arrive",24,25856
"Mandatory","PersonType","Driving-age student","Arrive",25,19264
"Mandatory","PersonType","Driving-age student","Arrive",26,25025
"Mandatory","PersonType","Driving-age student","Arrive",27,29601
"Mandatory","PersonType","Driving-age student","Arrive",28,21897
"Mandatory","PersonType","Driving-age student","Arrive",29,9906
"Mandatory","PersonType","Driving-age student","Arrive",30,8534
"Mandatory","PersonType","Driving-age student","Arrive",31,8849
"Mandatory","PersonType","Driving-age student","Arrive",32,7353
"Mandatory","PersonType","Driving-age student","Arrive",33,5640
"Mandatory","PersonType","Driving-age student","Arrive",34,4272
"Mandatory","PersonType","Driving-age student","Arrive",35,3160
"Mandatory","PersonType","Driving-age student","Arrive",36,2148
"Mandatory","PersonType","Driving-age student","Arrive",37,1454
"Mandatory","PersonType","Driving-age student","Arrive",38,955
"Mandatory","PersonType","Driving-age student","Arrive",39,623
"Mandatory","PersonType","Driving-age student","Arrive",40,401
"Mandatory","PersonType","Driving-age student","Arrive",41,315
"Mandatory","PersonType","Driving-age student","Arrive",42,260
"Mandatory","PersonType","Driving-age student","Arrive",43,180
"Mandatory","PersonType","Driving-age student","Arrive",44,245
"Mandatory","PersonType","Driving-age student","Arrive",45,306
"Mandatory","PersonType","Driving-age student","Arrive",46,405
"Mandatory","PersonType","Driving-age student","Arrive",47,557
"Mandatory","PersonType","Driving-age student","Arrive",48,853
"Mandatory","PersonType","Non-driving student","Arrive",6,2
"Mandatory","PersonType","Non-driving student","Arrive",7,14
"Mandatory","PersonType","Non-driving student","Arrive",8,74
"Mandatory","PersonType","Non-driving student","Arrive",9,304
"Mandatory","PersonType","Non-driving student","Arrive",10,410
"Mandatory","PersonType","Non-driving student","Arrive",11,280
"Mandatory","PersonType","Non-driving student","Arrive",12,165
"Mandatory","PersonType","Non-driving student","Arrive",13,183
"Mandatory","PersonType","Non-driving student","Arrive",14,304
"Mandatory","PersonType","Non-driving student","Arrive",15,527
"Mandatory","PersonType","Non-driving student","Arrive",16,958
"Mandatory","PersonType","Non-driving student","Arrive",17,1566
"Mandatory","PersonType","Non-driving student","Arrive",18,2027
"Mandatory","PersonType","Non-driving student","Arrive",19,2583
"Mandatory","PersonType","Non-driving student","Arrive",20,3195
"Mandatory","PersonType","Non-driving student","Arrive",21,4532
"Mandatory","PersonType","Non-driving student","Arrive",22,7782
"Mandatory","PersonType","Non-driving student","Arrive",23,17855
"Mandatory","PersonType","Non-driving student","Arrive",24,114489
"Mandatory","PersonType","Non-driving student","Arrive",25,82213
"Mandatory","PersonType","Non-driving student","Arrive",26,106083
"Mandatory","PersonType","Non-driving student","Arrive",27,115790
"Mandatory","PersonType","Non-driving student","Arrive",28,79641
"Mandatory","PersonType","Non-driving student","Arrive",29,33396
"Mandatory","PersonType","Non-driving student","Arrive",30,26210
"Mandatory","PersonType","Non-driving student","Arrive",31,26499
"Mandatory","PersonType","Non-driving student","Arrive",32,20974
"Mandatory","PersonType","Non-driving student","Arrive",33,15620
"Mandatory","PersonType","Non-driving student","Arrive",34,11170
"Mandatory","PersonType","Non-driving student","Arrive",35,7657
"Mandatory","PersonType","Non-driving student","Arrive",36,5106
"Mandatory","PersonType","Non-driving student","Arrive",37,3275
"Mandatory","PersonType","Non-driving student","Arrive",38,2120
"Mandatory","PersonType","Non-driving student","Arrive",39,1320
"Mandatory","PersonType","Non-driving student","Arrive",40,890
"Mandatory","PersonType","Non-driving student","Arrive",41,703
"Mandatory","PersonType","Non-driving student","Arrive",42,483
"Mandatory","PersonType","Non-driving student","Arrive",43,309
"Mandatory","PersonType","Non-driving student","Arrive",44,469
"Mandatory","PersonType","Non-driving student","Arrive",45,567
"Mandatory","PersonType","Non-driving student","Arrive",46,736
"Mandatory","PersonType","Non-driving student","Arrive",47,933
"Mandatory","PersonType","Non-driving student","Arrive",48,1248
"Mandatory","PersonType","College student","Arrive",3,2
"Mandatory","PersonType","College student","Arrive",4,8
"Mandatory","PersonType","College student","Arrive",5,14
"Mandatory","PersonType","College student","Arrive",6,40
"Mandatory","PersonType","College student","Arrive",7,61
"Mandatory","PersonType","College student","Arrive",8,108
"Mandatory","PersonType","College student","Arrive",9,180
"Mandatory","PersonType","College student","Arrive",10,226
"Mandatory","PersonType","College student","Arrive",11,289
"Mandatory","PersonType","College student","Arrive",12,354
"Mandatory","PersonType","College student","Arrive",13,517
"Mandatory","PersonType","College student","Arrive",14,593
"Mandatory","PersonType","College student","Arrive",15,808
"Mandatory","PersonType","College student","Arrive",16,992
"Mandatory","PersonType","College student","Arrive",17,1157
"Mandatory","PersonType","College student","Arrive",18,1402
"Mandatory","PersonType","College student","Arrive",19,1701
"Mandatory","PersonType","College student","Arrive",20,2066
"Mandatory","PersonType","College student","Arrive",21,2628
"Mandatory","PersonType","College student","Arrive",22,3039
"Mandatory","PersonType","College student","Arrive",23,3571
"Mandatory","PersonType","College student","Arrive",24,4354
"Mandatory","PersonType","College student","Arrive",25,5843
"Mandatory","PersonType","College student","Arrive",26,9974
"Mandatory","PersonType","College student","Arrive",27,8872
"Mandatory","PersonType","College student","Arrive",28,6577
"Mandatory","PersonType","College student","Arrive",29,8825
"Mandatory","PersonType","College student","Arrive",30,9337
"Mandatory","PersonType","College student","Arrive",31,9442
"Mandatory","PersonType","College student","Arrive",32,5698
"Mandatory","PersonType","College student","Arrive",33,5493
"Mandatory","PersonType","College student","Arrive",34,5791
"Mandatory","PersonType","College student","Arrive",35,7525
"Mandatory","PersonType","College student","Arrive",36,4747
"Mandatory","PersonType","College student","Arrive",37,4058
"Mandatory","PersonType","College student","Arrive",38,4705
"Mandatory","PersonType","College student","Arrive",39,4948
"Mandatory","PersonType","College student","Arrive",40,3188
"Mandatory","PersonType","College student","Arrive",41,3498
"Mandatory","PersonType","College student","Arrive",42,3301
"Mandatory","PersonType","College student","Arrive",43,1820
"Mandatory","PersonType","College student","Arrive",44,909
"Mandatory","PersonType","College student","Arrive",45,630
"Mandatory","PersonType","College student","Arrive",46,676
"Mandatory","PersonType","College student","Arrive",47,263
"Mandatory","PersonType","College student","Arrive",48,453
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",1,1
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",2,2
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",3,13
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",4,37
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",5,100
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",6,244
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",7,713
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",8,1626
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",9,2892
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",10,4006
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",11,4406
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",12,5138
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",13,6675
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",14,8461
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",15,10442
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",16,11878
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",17,12898
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",18,13133
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",19,12714
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",20,12073
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",21,11585
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",22,10485
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",23,9998
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",24,9709
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",25,9302
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",26,9632
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",27,10134
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",28,11106
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",29,13455
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",30,15810
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",31,19225
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",32,13823
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",33,23517
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",34,31366
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",35,39091
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",36,39934
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",37,29287
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",38,19882
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",39,15337
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",40,7076
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",41,4666
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",42,2511
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",43,1002
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",44,825
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",45,347
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",46,263
"Individual Non-Mandatory","Purpose","Discretionary","Arrive",48,87
"Individual Non-Mandatory","Purpose","EatOut","Arrive",4,2
"Individual Non-Mandatory","Purpose","EatOut","Arrive",5,4
"Individual Non-Mandatory","Purpose","EatOut","Arrive",6,8
"Individual Non-Mandatory","Purpose","EatOut","Arrive",7,14
"Individual Non-Mandatory","Purpose","EatOut","Arrive",8,35
"Individual Non-Mandatory","Purpose","EatOut","Arrive",9,43
"Individual Non-Mandatory","Purpose","EatOut","Arrive",10,63
"Individual Non-Mandatory","Purpose","EatOut","Arrive",11,75
"Individual Non-Mandatory","Purpose","EatOut","Arrive",12,120
"Individual Non-Mandatory","Purpose","EatOut","Arrive",13,148
"Individual Non-Mandatory","Purpose","EatOut","Arrive",14,240
"Individual Non-Mandatory","Purpose","EatOut","Arrive",15,294
"Individual Non-Mandatory","Purpose","EatOut","Arrive",16,264
"Individual Non-Mandatory","Purpose","EatOut","Arrive",17,201
"Individual Non-Mandatory","Purpose","EatOut","Arrive",18,448
"Individual Non-Mandatory","Purpose","EatOut","Arrive",19,836
"Individual Non-Mandatory","Purpose","EatOut","Arrive",20,2125
"Individual Non-Mandatory","Purpose","EatOut","Arrive",21,4005
"Individual Non-Mandatory","Purpose","EatOut","Arrive",22,3526
"Individual Non-Mandatory","Purpose","EatOut","Arrive",23,5292
"Individual Non-Mandatory","Purpose","EatOut","Arrive",24,3258
"Individual Non-Mandatory","Purpose","EatOut","Arrive",25,2347
"Individual Non-Mandatory","Purpose","EatOut","Arrive",26,2371
"Individual Non-Mandatory","Purpose","EatOut","Arrive",27,2377
"Individual Non-Mandatory","Purpose","EatOut","Arrive",28,2533
"Individual Non-Mandatory","Purpose","EatOut","Arrive",29,2886
"Individual Non-Mandatory","Purpose","EatOut","Arrive",30,3542
"Individual Non-Mandatory","Purpose","EatOut","Arrive",31,3875
"Individual Non-Mandatory","Purpose","EatOut","Arrive",32,3194
"Individual Non-Mandatory","Purpose","EatOut","Arrive",33,6192
"Individual Non-Mandatory","Purpose","EatOut","Arrive",34,4943
"Individual Non-Mandatory","Purpose","EatOut","Arrive",35,11433
"Individual Non-Mandatory","Purpose","EatOut","Arrive",36,6454
"Individual Non-Mandatory","Purpose","EatOut","Arrive",37,4567
"Individual Non-Mandatory","Purpose","EatOut","Arrive",38,4953
"Individual Non-Mandatory","Purpose","EatOut","Arrive",39,4378
