taz,geoID,aoDistrict
1498,13089021908,15
1499,13089021908,15
1500,13089021913,15
1501,13089021913,15
1502,13089021911,15
1503,13089021911,15
1504,13089021910,0
1505,13089021910,0
1506,13089022009,10
1507,13089022009,10
1508,13089022007,10
1509,13089022007,10
1510,13089022008,10
1511,13089022008,10
1512,13089022008,10
1513,13089022010,10
1514,13089022004,0
1515,13089022004,0
1516,13089022004,0
1517,13089022004,0
1518,13089021909,15
1519,13089021909,15
1520,13089021909,15
1521,13089021909,15
1522,13089022005,0
1523,13089022005,0
1524,13089022005,0
1525,13089022005,0
1526,13089022005,0
1527,13089022005,0
1528,13089022100,0
1529,13089022100,0
1530,13089022100,0
1531,13089022100,0
1532,13089022100,0
1533,13089022100,0
1534,13089022203,0
1535,13089022203,0
1536,13089022203,0
1537,13089022203,0
1538,13089022203,0
1539,13089022203,0
1540,13089022203,0
1541,13089022301,0
1542,13089022301,0
1543,13089022301,0
1544,13089022301,0
1545,13089022301,0
1546,13089022301,0
1547,13089022301,0
1548,13089022301,0
1549,13089022204,0
1550,13089022204,0
1551,13089022204,0
1552,13089022204,0
1553,13089022302,0
1554,13089022302,0
1555,13089021602,8
1556,13089021602,8
1557,13089021604,0
1558,13089021605,0
1559,13089021605,0
1560,13089021603,8
1561,13089021603,8
1562,13089021603,8
1563,13089021503,8
1564,13089021502,0
1565,13089021502,0
1566,13089021502,0
1567,13089021502,0
1568,13089021502,0
1569,13089021502,0
1570,13089020100,0
1571,13089020100,0
1572,13089020100,0
1573,13089021504,8
1574,13089021504,8
1575,13089021504,8
1576,13089021504,8
1577,13089021504,8
1578,13089022402,8
1579,13089022402,8
1580,13089022402,8
1581,13089022402,8
1582,13089022402,8
1583,13089022402,8
1584,13089022401,0
1585,13089022401,0
1586,13089022401,0
1587,13089022401,0
1588,13089022401,0
1589,13089022401,0
1590,13089022401,0
1591,13089022403,0
1592,13089022403,0
1593,13089022403,0
1594,13089022403,0
1595,13089022403,0
1596,13089022403,0
1597,13089022403,0
1598,13089022403,0
1599,13089022403,0
1600,13089022403,0
1601,13089022403,0
1602,13089022403,0
1603,13089022500,0
1604,13089022500,0
1605,13089022500,0
1606,13089022500,0
1607,13089022500,0
1608,13089022500,0
1609,13089022500,0
1610,13089022500,0
1611,13089022600,0
1612,13089022600,0
1613,13089022600,0
1614,13089022600,0
1615,13089022600,0
1616,13089022600,0
1617,13089022600,0
1618,13089022600,0
1619,13089022600,0
1620,13089022600,0
1621,13089022600,0
1622,13089022600,0
1623,13089022600,0
1624,13089022800,0
1625,13089022800,0
1626,13089022800,0
1627,13089022800,0
1628,13089022800,0
1629,13089022700,0
1630,13089022700,0
1631,13089022700,0
1632,13089020802,0
1633,13089020802,0
1634,13089020802,0
1635,13089020802,0
1636,13089020802,0
1637,13089020802,0
1638,13089020802,0
1639,13089020802,0
1640,13089020802,0
1641,13089020802,0
1642,13089020802,0
1643,13089020802,0
1644,13089020802,0
1645,13089020802,0
1646,13089020801,0
1647,13089020801,0
1648,13089020801,0
1649,13089020801,0
1650,13089020700,0
1651,13089020700,0
1652,13089020600,0
1653,13089020600,0
1654,13089020600,0
1655,13089020600,0
1656,13089020300,0
1657,13089020300,0
1658,13089020300,0
1659,13089020300,0
1660,13089020300,0
1661,13089020300,0
1662,13089020200,0
1663,13089020200,0
1664,13089020200,0
1665,13089020200,0
1666,13089020200,0
1667,13089020400,0
1668,13089020400,0
1669,13089020400,0
1670,13089020400,0
1671,13089020400,0
1672,13089020500,0
1673,13089020500,0
1674,13089020500,0
1675,13089020500,0
1676,13089020500,0
1677,13089020900,0
1678,13089020900,0
1679,13089020900,0
1680,13089020900,0
1681,13089020900,0
1682,13089020900,0
1683,13089020900,0
1684,13089020900,0
1685,13089020900,0
1686,13089020900,0
1687,13089020900,0
1688,13089020900,0
1689,13089023801,0
1690,13089023801,0
1691,13089023802,16
1692,13089023802,16
1693,13089023802,16
1694,13089023802,16
1695,13089023802,16
1696,13089023802,16
1697,13089023802,16
1698,13089023802,16
1699,13089023803,0
1700,13089023803,0
1701,13089023803,0
1702,13089023803,0
1703,13089023700,0
1704,13089023700,0
1705,13089023700,0
1706,13089023700,0
1707,13089023700,0
1708,13089023700,0
1709,13089023700,0
1710,13089023700,0
1711,13089023700,0
1712,13089980000,0
1713,13089023601,0
1714,13089023602,3
1715,13089023602,3
1716,13089023602,3
1717,13089023603,3
1718,13089023603,3
1719,13089023603,3
1720,13089023603,3
1721,13089023603,3
1722,13089023603,3
1723,13089023504,3
1724,13089023504,3
1725,13089023505,3
1726,13089023505,3
1727,13089023505,3
1728,13089023501,3
1729,13089023501,3
1730,13089023501,3
1731,13089023101,0
1732,13089023101,0
1733,13089023101,0
1734,13089022900,0
1735,13089022900,0
1736,13089022900,0
1737,13089022900,0
1738,13089022900,0
1739,13089022900,0
1740,13089022900,0
1741,13089023000,0
1742,13089023000,0
1743,13089023000,0
1744,13089023000,0
1745,13089023102,9
1746,13089023102,9
1747,13089023102,9
1748,13089023107,0
1749,13089023107,0
1750,13089023112,9
1751,13089023112,9
1752,13089023112,9
1753,13089023115,9
1754,13089023113,9
1755,13089023113,9
1756,13089023113,9
1757,13089023113,9
1758,13089023114,9
1759,13089023114,9
1760,13089023111,0
1761,13089023111,0
1762,13089023111,0
1763,13089023111,0
1764,13089023108,0
1765,13089023108,0
1766,13089023108,0
1767,13089023108,0
1768,13089023506,3
1769,13089023506,3
1770,13089023506,3
1771,13089023506,3
1772,13089023506,3
1773,13089023507,3
1774,13089023507,3
1775,13089023213,3
1776,13089023213,3
1777,13089023213,3
1778,13089023213,3
1779,13089023213,3
1780,13089023206,0
1781,13089023206,0
1782,13089023204,0
1783,13089023204,0
1784,13089023208,0
1785,13089023208,0
1786,13089023208,0
1787,13089023208,0
1788,13089023209,0
1789,13089023209,0
1790,13089023210,0
1791,13089023210,0
1792,13089023211,0
1793,13089023212,0
1794,13089023212,0
1795,13089023214,0
1796,13089023214,0
1797,13089023214,0
1798,13089023214,0
1799,13089023214,0
1800,13089023214,0
1801,13089023310,0
1802,13089023310,0
1803,13089023310,0
1804,13089023310,0
1805,13089023310,0
1806,13089023309,0
1807,13089023309,0
1808,13089023309,0
1809,13089023314,0
1810,13089023314,0
1811,13089023314,0
1812,13089023313,0
1813,13089023313,0
1814,13089023313,0
1815,13089023313,0
1816,13089023306,0
1817,13089023306,0
1818,13089023306,0
1819,13089023306,0
1820,13089023306,0
1821,13089023312,0
1822,13089023312,0
1823,13089023311,0
1824,13089023311,0
1825,13089023316,0
1826,13089023316,0
1827,13089023316,0
1828,13089023316,0
1829,13089023316,0
1830,13089023315,0
1831,13089023315,0
1832,13089023315,0
1833,13089023315,0
1834,13089023315,0
1835,13089023315,0
1836,13089023315,0
1837,13089023303,0
1838,13089023303,0
1839,13089023303,0
1840,13089023303,0
1841,13089023303,0
1842,13089023303,0
1843,13089023303,0
1844,13089023303,0
1845,13089023303,0
1846,13089023303,0
1847,13089023418,0
1848,13089023418,0
1849,13089023418,0
1850,13089023418,0
1851,13089023418,0
1852,13089023418,0
1853,13089023418,0
1854,13089023418,0
1855,13089023418,0
1856,13089023418,0
1857,13089023418,0
1858,13089023418,0
1859,13089023418,0
1860,13089023418,0
1861,13089023418,0
1862,13089023418,0
1863,13089023418,0
1864,13089023418,0
1865,13089023427,0
1866,13089023427,0
1867,13089023428,0
1868,13089023428,0
1869,13089023416,0
1870,13089023416,0
1871,13089023416,0
1872,13089023416,0
1873,13089023416,0
1874,13089023416,0
1875,13089023416,0
1876,13089023416,0
1877,13089023426,0
1878,13089023426,0
1879,13089023426,0
1880,13089023414,0
1881,13089023414,0
1882,13089023414,0
1883,13089023414,0
1884,13089023414,0
1885,13089023412,3
1886,13089023412,3
1887,13089023412,3
1888,13089023412,3
1889,13089023412,3
1890,13089023412,3
1891,13089023412,3
1892,13089023412,3
1893,13089023413,0
1894,13089023413,0
1895,13089023413,0
1896,13089023425,0
1897,13089023425,0
1898,13089023425,0
1899,13089023419,0
1900,13089023419,0
1901,13089023419,0
1902,13089023419,0
1903,13089023419,0
1904,13089023419,0
1905,13089023419,0
1906,13089023422,16
1907,13089023422,16
1908,13089023422,16
1909,13089023422,16
1910,13089023424,16
1911,13089023424,16
1912,13089023424,16
1913,13089023421,16
1914,13089023421,16
1915,13089023421,16
1916,13089023421,16
1917,13089023421,16
1918,13089023421,16
1919,13089023410,3
1920,13089023410,3
1921,13089023410,3
1922,13089023410,3
1923,13089023410,3
1924,13089023410,3
1925,13089023410,3
1926,13089023411,3
1927,13089023411,3
1928,13089023411,3
1929,13089023411,3
1930,13089023423,16
1931,13089023423,16
1932,13089023423,16
1933,13089023423,16
1934,13089023423,16
1935,13089023423,16
1936,13089023423,16
1937,13089023423,16
1938,13089023423,16
1939,13089023423,16
1940,13089023423,16
1941,13089023423,16
1942,13089023423,16
1943,13089023423,16
1944,13067030104,0
1945,13067030104,0
1946,13067030104,0
1947,13067030104,0
1948,13067030106,0
1949,13067030106,0
1950,13067030107,0
1951,13067030107,0
1952,13067030107,0
1953,13067030107,0
1954,13067030226,0
1955,13067030226,0
1956,13067030226,0
1957,13067030226,0
1958,13067030226,0
1959,13067030223,0
1960,13067030223,0
1961,13067030223,0
1962,13067030223,0
1963,13067030223,0
1964,13067030222,0
1965,13067030222,0
1966,13067030310,0
1967,13067030310,0
1968,13067030310,0
1969,13067030310,0
1970,13067030310,0
1971,13067030310,0
1972,13067030220,0
1973,13067030220,0
1974,13067030313,0
1975,13067030313,0
1976,13067030313,0
1977,13067030313,0
1978,13067030313,0
1979,13067030313,0
1980,13067030228,0
1981,13067030228,0
1982,13067030228,0
1983,13067030228,0
1984,13067030228,0
1985,13067030228,0
1986,13067030228,0
1987,13067030228,0
1988,13067030228,0
1989,13067030228,0
1990,13067030228,0
1991,13067030228,0
1992,13067030228,0
1993,13067030229,0
1994,13067030229,0
1995,13067030229,0
1996,13067030229,0
1997,13067030229,0
1998,13067030229,0
1999,13067030229,0
2000,13067030229,0
2001,13067030229,0
2002,13067030229,0
2003,13067030229,0
2004,13067030229,0
2005,13067030227,0
2006,13067030227,0
2007,13067030227,0
2008,13067030227,0
2009,13067030227,0
2010,13067030227,0
2011,13067030227,0
2012,13067030227,0
2013,13067030224,0
2014,13067030224,0
2015,13067030103,0
2016,13067030103,0
2017,13067030103,0
2018,13067030103,0
2019,13067030103,0
2020,13067030103,0
2021,13067030101,0
2022,13067030101,0
2023,13067030101,0
2024,13067030101,0
2025,13067030101,0
2026,13067030101,0
2027,13067030101,0
2028,13067030101,0
2029,13067030214,0
2030,13067030214,0
2031,13067030214,0
2032,13067030214,0
2033,13067030215,0
2034,13067030215,0
2035,13067030230,0
2036,13067030230,0
2037,13067030230,0
2038,13067030230,0
2039,13067030230,0
2040,13067030230,0
2041,13067030230,0
2042,13067030230,0
2043,13067030230,0
2044,13067030230,0
2045,13067030231,0
2046,13067030231,0
2047,13067030231,0
2048,13067030231,0
2049,13067030231,0
2050,13067030218,0
2051,13067030218,0
2052,13067030218,0
2053,13067030219,0
2054,13067030219,0
2055,13067030219,0
2056,13067030219,0
2057,13067030219,0
2058,13067030219,0
2059,13067030236,0
2060,13067030236,0
2061,13067030239,0
2062,13067030239,0
2063,13067030239,0
2064,13067030239,0
2065,13067030239,0
2066,13067030239,0
2067,13067030238,0
2068,13067030238,0
2069,13067030238,0
2070,13067030234,0
2071,13067030234,0
2072,13067030234,0
2073,13067030234,0
2074,13067031508,0
2075,13067031508,0
2076,13067031508,0
2077,13067031508,0
2078,13067031508,0
2079,13067031505,0
2080,13067031505,0
2081,13067031505,0
2082,13067031505,0
2083,13067031505,0
2084,13067031505,0
2085,13067031505,0
2086,13067031505,0
2087,13067031509,0
2088,13067031509,0
2089,13067031509,0
2090,13067031509,0
2091,13067031509,0
2092,13067031509,0
2093,13067031509,0
2094,13067031509,0
2095,13067031408,0
2096,13067031408,0
2097,13067031408,0
2098,13067031408,0
2099,13067031408,0
2100,13067031408,0
2101,13067031408,0
2102,13067031408,0
2103,13067031409,0
2104,13067031409,0
2105,13067031409,0
2106,13067031409,0
2107,13067031409,0
2108,13067031409,0
2109,13067031409,0
2110,13067031409,0
2111,13067031409,0
2112,13067031409,0
2113,13067031409,0
2114,13067031507,0
2115,13067031507,0
2116,13067031507,0
2117,13067031506,0
2118,13067031506,0
2119,13067031506,0
2120,13067031506,0
2121,13067031506,0
2122,13067031506,0
2123,13067030235,0
2124,13067030235,0
2125,13067030235,0
2126,13067030235,0
2127,13067030209,0
2128,13067030209,0
2129,13067030209,0
2130,13067030232,0
2131,13067030232,0
2132,13067030232,0
2133,13067030232,0
2134,13067031503,0
2135,13067031503,0
2136,13067031503,0
2137,13067031503,0
2138,13067030233,0
2139,13067030233,0
2140,13067030233,0
2141,13067030233,0
2142,13067030901,0
2143,13067030901,0
2144,13067030905,0
2145,13067030905,0
2146,13067030905,0
2147,13067030904,2
2148,13067030902,0
2149,13067030902,0
2150,13067030902,0
2151,13067030902,0
2152,13067030902,0
2153,13067030902,0
2154,13067030902,0
2155,13067030902,0
2156,13067031002,2
2157,13067031002,2
2158,13067031002,2
2159,13067031002,2
2160,13067031002,2
2161,13067031001,2
2162,13067031001,2
2163,13067031001,2
2164,13067031001,2
2165,13067031001,2
2166,13067031001,2
2167,13067030800,0
2168,13067030800,0
2169,13067030800,0
2170,13067030800,0
2171,13067030800,0
2172,13067030800,0
2173,13067030700,0
2174,13067030700,0
2175,13067030700,0
2176,13067030700,0
2177,13067030700,0
2178,13067030700,0
2179,13067030700,0
2180,13067030700,0
2181,13067030700,0
2182,13067030700,0
2183,13067030602,0
2184,13067030602,0
2185,13067030602,0
2186,13067030602,0
2187,13067030602,0
2188,13067030602,0
2189,13067030602,0
2190,13067030602,0
2191,13067030602,0
2192,13067030602,0
2193,13067030602,0
2194,13067030602,0
2195,13067030602,0
2196,13067030602,0
2197,13067030602,0
2198,13067030602,0
2199,13067030601,0
2200,13067030601,0
2201,13067030601,0
2202,13067030601,0
2203,13067030601,0
2204,13067030506,0
2205,13067030506,0
2206,13067030506,0
2207,13067030506,0
2208,13067030506,0
2209,13067030506,0
2210,13067030506,0
2211,13067030507,0
2212,13067030507,0
2213,13067030507,0
2214,13067030507,0
2215,13067030312,0
2216,13067030312,0
2217,13067030312,0
2218,13067030312,0
2219,13067030312,0
2220,13067030314,0
2221,13067030314,0
2222,13067030314,0
2223,13067030314,0
2224,13067030311,0
2225,13067030311,0
2226,13067030311,0
2227,13067030311,0
2228,13067030311,0
2229,13067030311,0
2230,13067030324,0
2231,13067030324,0
2232,13067030324,0
2233,13067030341,0
2234,13067030341,0
2235,13067030341,0
2236,13067030341,0
2237,13067030340,0
2238,13067030340,0
2239,13067030340,0
2240,13067030322,0
2241,13067030326,0
2242,13067030326,0
2243,13067030326,0
2244,13067030342,0
2245,13067030342,0
2246,13067030343,0
2247,13067030343,0
2248,13067030343,0
2249,13067030328,0
2250,13067030328,0
2251,13067030328,0
2252,13067030328,0
2253,13067030327,0
2254,13067030327,0
2255,13067030327,0
2256,13067030331,0
2257,13067030331,0
2258,13067030331,0
2259,13067030335,0
2260,13067030335,0
2261,13067030336,0
2262,13067030336,0
2263,13067030336,0
2264,13067030332,0
2265,13067030330,0
2266,13067030330,0
2267,13067030330,0
2268,13067030330,0
2269,13067030330,0
2270,13067030329,0
2271,13067030329,0
2272,13067030502,0
2273,13067030502,0
2274,13067030502,0
2275,13067030502,0
2276,13067030504,0
2277,13067030504,0
2278,13067030504,0
2279,13067030505,0
2280,13067030505,0
2281,13067030505,0
2282,13067030505,0
2283,13067030505,0
2284,13067030505,0
2285,13067030505,0
2286,13067030410,0
2287,13067030410,0
2288,13067030410,0
2289,13067030409,0
2290,13067030409,0
2291,13067030333,0
2292,13067030333,0
2293,13067030333,0
2294,13067030334,0
2295,13067030334,0
2296,13067030337,0
2297,13067030319,0
2298,13067030319,0
2299,13067030318,0
2300,13067030318,0
2301,13067030318,0
2302,13067030318,0
2303,13067030318,0
2304,13067030407,0
2305,13067030407,0
2306,13067030405,0
2307,13067030405,0
2308,13067030405,0
2309,13067030405,0
2310,13067030411,0
2311,13067030411,0
2312,13067030412,0
2313,13067030414,0
2314,13067030414,0
2315,13067030413,0
2316,13067030413,0
2317,13067030408,0
2318,13067030408,0
2319,13067030320,0
2320,13067030320,0
2321,13067030320,0
2322,13067030339,12
2323,13067030339,12
2324,13067030339,12
2325,13067030339,12
2326,13067030339,12
2327,13067030339,12
2328,13067030339,12
2329,13067030339,12
2330,13067030345,12
2331,13067030345,12
2332,13067030345,12
2333,13067030345,12
2334,13067030345,12
2335,13067030345,12
2336,13067030345,12
2337,13067030344,0
2338,13067030344,0
2339,13067031113,2
2340,13067031108,0
2341,13067031108,0
2342,13067031108,0
2343,13067031108,0
2344,13067031114,0
2345,13067031114,0
2346,13067031114,0
2347,13067031208,0
2348,13067031208,0
2349,13067031208,0
2350,13067031208,0
2351,13067031208,0
2352,13067031208,0
2353,13067031207,0
2354,13067031207,0
2355,13067031207,0
2356,13067031207,0
2357,13067031207,0
2358,13067031207,0
2359,13067031212,0
2360,13067031212,0
2361,13067031212,0
2362,13067031211,0
2363,13067031211,0
2364,13067031211,0
2365,13067031205,0
2366,13067031205,0
2367,13067031205,0
2368,13067031205,0
2369,13067031205,0
2370,13067031205,0
2371,13067031205,0
2372,13067031205,0
2373,13067031205,0
2374,13067031205,0
2375,13067031206,0
2376,13067031206,0
2377,13067031206,0
2378,13067031206,0
2379,13067031206,0
2380,13067031206,0
2381,13067031206,0
2382,13067031206,0
2383,13067031206,0
2384,13067031206,0
2385,13067031206,0
2386,13067031206,0
2387,13067031206,0
2388,13067031206,0
2389,13067031206,0
2390,13067031209,0
2391,13067031209,0
2392,13067031209,0
2393,13067031209,0
2394,13067031112,0
2395,13067031111,0
2396,13067031111,0
2397,13067031110,0
2398,13067031110,0
2399,13067031101,0
2400,13067031101,0
2401,13067031116,0
2402,13067031116,0
2403,13067031116,0
2404,13067031116,0
2405,13067031115,0
2406,13067031115,0
2407,13067031115,0
2408,13067031115,0
2409,13067031004,2
2410,13067031004,2
2411,13067031004,2
2412,13067031004,2
2413,13067031005,0
2414,13067031005,0
2415,13067031005,0
2416,13067031005,0
2417,13067031005,0
2418,13067031005,0
2419,13067031405,0
2420,13067031405,0
2421,13067031405,0
2422,13067031405,0
2423,13067031405,0
2424,13067031406,0
2425,13067031406,0
2426,13067031406,0
2427,13067031406,0
2428,13067031406,0
2429,13067031406,0
2430,13067031406,0
2431,13067031406,0
2432,13067031406,0
2433,13067031404,0
2434,13067031404,0
2435,13067031404,0
2436,13067031404,0
2437,13067031404,0
2438,13067031404,0
2439,13067031404,0
2440,13067031106,0
2441,13067031106,0
2442,13067031106,0
2443,13067031106,0
2444,13067031106,0
2445,13067031106,0
2446,13067031106,0
2447,13067031106,0
2448,13067031106,0
2449,13067031106,0
2450,13067031117,0
2451,13067031117,0
2452,13067031117,0
2453,13067031117,0
2454,13067031118,0
2455,13067031118,0
2456,13067031118,0
2457,13067031307,0
2458,13067031307,0
2459,13067031307,0
2460,13067031307,0
2461,13067031307,0
2462,13067031307,0
2463,13067031306,0
2464,13067031306,0
2465,13067031306,0
2466,13067031306,0
2467,13067031306,0
2468,13067031308,0
2469,13067031308,0
2470,13067031308,0
2471,13067031308,0
2472,13067031308,0
2473,13067031309,0
2474,13067031309,0
2475,13067031309,0
2476,13067031309,0
2477,13067031310,0
2478,13067031310,0
2479,13067031310,0
2480,13067031310,0
2481,13067031310,0
2482,13067031310,0
2483,13067031310,0
2484,13067031310,0
2485,13067031310,0
2486,13067031310,0
2487,13067031310,0
2488,13067031311,0
2489,13067031311,0
2490,13067031311,0
2491,13067031311,0
2492,13067031311,0
2493,13067031311,0
2494,13067031311,0
2495,13067031312,0
2496,13067031312,0
2497,13067031312,0
2498,13067031312,0
2499,13067031312,0
2500,13067031312,0
2501,13067031312,0
2502,13067031313,0
2503,13067031313,0
2504,13067031313,0
2505,13067031313,0
2506,13067031313,0
2507,13067031313,0
2508,13067031313,0
2509,13135050315,0
2510,13135050315,0
2511,13135050317,0
2512,13135050317,0
2513,13135050318,0
2514,13135050318,0
2515,13135050310,0
2516,13135050310,0
2517,13135050310,0
2518,13135050310,0
2519,13135050321,0
2520,13135050321,0
2521,13135050322,0
2522,13135050308,0
2523,13135050308,0
2524,13135050308,0
2525,13135050309,0
2526,13135050309,0
2527,13135050309,0
2528,13135050309,0
2529,13135050309,0
2530,13135050309,0
2531,13135050309,0
2532,13135050314,0
2533,13135050314,0
2534,13135050314,0
2535,13135050313,0
2536,13135050313,0
2537,13135050313,0
2538,13135050319,0
2539,13135050319,0
2540,13135050320,11
2541,13135050320,11
2542,13135050311,0
2543,13135050311,0
2544,13135050311,0
2545,13135050311,0
2546,13135050311,0
2547,13135050311,0
2548,13135050311,0
2549,13135050306,11
2550,13135050306,11
2551,13135050306,11
2552,13135050306,11
2553,13135050306,11
2554,13135050306,11
2555,13135050306,11
2556,13135050304,0
2557,13135050304,0
2558,13135050304,0
2559,13135050304,0
2560,13135050304,0
2561,13135050304,0
2562,13135050304,0
2563,13135050418,0
2564,13135050433,0
2565,13135050434,11
2566,13135050434,11
2567,13135050417,11
2568,13135050417,11
2569,13135050421,11
2570,13135050421,11
2571,13135050421,11
2572,13135050421,11
2573,13135050421,11
2574,13135050421,11
2575,13135050419,11
2576,13135050419,11
2577,13135050422,11
2578,13135050422,11
2579,13135050424,0
2580,13135050424,0
2581,13135050424,0
2582,13135050423,0
2583,13135050423,0
2584,13135050423,0
2585,13135050423,0
2586,13135050436,0
2587,13135050436,0
2588,13135050436,0
2589,13135050436,0
2590,13135050436,0
2591,13135050436,0
2592,13135050435,0
2593,13135050435,0
2594,13135050410,11
2595,13135050410,11
2596,13135050410,11
2597,13135050410,11
2598,13135050410,11
2599,13135050410,11
2600,13135050410,11
2601,13135050432,0
2602,13135050432,0
2603,13135050432,0
2604,13135050431,0
2605,13135050431,0
2606,13135050431,0
2607,13135050431,0
2608,13135050431,0
2609,13135050426,0
2610,13135050426,0
2611,13135050426,0
2612,13135050426,0
2613,13135050426,0
2614,13135050425,0
2615,13135050425,0
2616,13135050428,0
2617,13135050428,0
2618,13135050428,0
2619,13135050427,0
2620,13135050427,0
2621,13135050427,0
2622,13135050429,0
2623,13135050429,0
2624,13135050429,0
2625,13135050429,0
2626,13135050430,0
2627,13135050430,0
2628,13135050430,0
2629,13135050430,0
2630,13135050430,0
2631,13135050415,0
2632,13135050415,0
2633,13135050415,0
2634,13135050416,0
2635,13135050416,0
2636,13135050709,0
2637,13135050709,0
2638,13135050709,0
2639,13135050723,0
2640,13135050723,0
2641,13135050723,0
2642,13135050729,0
2643,13135050729,0
2644,13135050714,0
2645,13135050714,0
2646,13135050715,0
2647,13135050715,0
2648,13135050715,0
2649,13135050725,0
2650,13135050725,0
2651,13135050725,0
2652,13135050719,0
2653,13135050719,0
2654,13135050719,0
2655,13135050719,0
2656,13135050719,0
2657,13135050719,0
2658,13135050722,0
2659,13135050728,0
2660,13135050728,0
2661,13135050728,0
2662,13135050728,0
2663,13135050728,0
2664,13135050728,0
2665,13135050728,0
2666,13135050728,0
2667,13135050728,0
2668,13135050731,0
2669,13135050731,0
2670,13135050731,0
2671,13135050731,0
2672,13135050731,0
2673,13135050731,0
2674,13135050730,0
2675,13135050730,0
2676,13135050730,0
2677,13135050721,0
2678,13135050721,0
2679,13135050721,0
2680,13135050721,0
2681,13135050721,0
2682,13135050721,0
2683,13135050721,0
2684,13135050720,0
2685,13135050720,0
2686,13135050720,0
2687,13135050720,0
2688,13135050720,0
2689,13135050718,0
2690,13135050718,0
2691,13135050718,0
2692,13135050718,0
2693,13135050713,0
2694,13135050713,0
2695,13135050713,0
2696,13135050712,0
2697,13135050712,0
2698,13135050712,0
2699,13135050712,0
2700,13135050712,0
2701,13135050531,0
2702,13135050531,0
2703,13135050531,0
2704,13135050531,0
2705,13135050531,0
2706,13135050531,0
2707,13135050531,0
2708,13135050532,0
2709,13135050532,0
2710,13135050532,0
2711,13135050532,0
2712,13135050532,0
2713,13135050544,0
2714,13135050544,0
2715,13135050544,0
2716,13135050544,0
2717,13135050544,0
2718,13135050544,0
2719,13135050544,0
2720,13135050544,0
2721,13135050543,0
2722,13135050543,0
2723,13135050522,0
2724,13135050522,0
2725,13135050522,0
2726,13135050521,0
2727,13135050521,0
2728,13135050521,0
2729,13135050521,0
2730,13135050521,0
2731,13135050521,0
2732,13135050521,0
2733,13135050521,0
2734,13135050521,0
2735,13135050520,0
2736,13135050520,0
2737,13135050520,0
2738,13135050520,0
2739,13135050520,0
2740,13135050520,0
2741,13135050520,0
2742,13135050520,0
2743,13135050520,0
2744,13135050536,0
2745,13135050536,0
2746,13135050536,0
2747,13135050536,0
2748,13135050536,0
2749,13135050536,0
2750,13135050536,0
2751,13135050535,0
2752,13135050535,0
2753,13135050535,0
2754,13135050534,0
2755,13135050534,0
2756,13135050534,0
2757,13135050533,0
2758,13135050533,0
2759,13135050533,0
2760,13135050526,0
2761,13135050526,0
2762,13135050542,0
2763,13135050542,0
2764,13135050542,0
2765,13135050542,0
2766,13135050542,0
2767,13135050542,0
2768,13135050524,0
2769,13135050524,0
2770,13135050541,0
2771,13135050541,0
2772,13135050539,0
2773,13135050537,0
2774,13135050537,0
2775,13135050537,0
2776,13135050511,0
2777,13135050511,0
2778,13135050511,0
2779,13135050511,0
2780,13135050511,0
2781,13135050511,0
2782,13135050511,0
2783,13135050511,0
2784,13135050511,0
2785,13135050511,0
2786,13135050511,0
2787,13135050540,0
2788,13135050540,0
2789,13135050540,0
2790,13135050540,0
2791,13135050549,0
2792,13135050549,0
2793,13135050538,0
2794,13135050538,0
2795,13135050530,0
2796,13135050530,0
2797,13135050530,0
2798,13135050529,0
2799,13135050529,0
2800,13135050216,0
2801,13135050216,0
2802,13135050216,0
2803,13135050216,0
2804,13135050216,0
2805,13135050216,0
2806,13135050216,0
2807,13135050217,0
2808,13135050217,0
2809,13135050217,0
2810,13135050217,0
2811,13135050215,0
2812,13135050215,0
2813,13135050215,0
2814,13135050215,0
2815,13135050215,0
2816,13135050215,0
2817,13135050215,0
2818,13135050215,0
2819,13135050215,0
2820,13135050211,0
2821,13135050211,0
2822,13135050211,0
2823,13135050211,0
2824,13135050209,0
2825,13135050209,0
2826,13135050209,0
2827,13135050209,0
2828,13135050209,0
2829,13135050209,0
2830,13135050209,0
2831,13135050218,0
2832,13135050219,0
2833,13135050219,0
2834,13135050220,0
2835,13135050220,0
2836,13135050220,0
2837,13135050205,0
2838,13135050205,0
2839,13135050205,0
2840,13135050214,0
2841,13135050214,0
2842,13135050214,0
2843,13135050214,0
2844,13135050214,0
2845,13135050214,0
2846,13135050212,0
2847,13135050212,0
2848,13135050212,0
2849,13135050212,0
2850,13135050210,0
2851,13135050210,0
2852,13135050210,0
2853,13135050210,0
2854,13135050210,0
2855,13135050210,0
2856,13135050210,0
2857,13135050210,0
2858,13135050210,0
2859,13135050213,0
2860,13135050213,0
2861,13135050213,0
2862,13135050213,0
2863,13135050213,0
2864,13135050106,0
2865,13135050106,0
2866,13135050106,0
2867,13135050106,0
2868,13135050106,0
2869,13135050106,0
2870,13135050106,0
2871,13135050106,0
2872,13135050109,0
2873,13135050109,0
2874,13135050109,0
2875,13135050108,0
2876,13135050108,0
2877,13135050108,0
2878,13135050107,0
2879,13135050107,0
2880,13135050107,0
2881,13135050107,0
2882,13135050103,0
2883,13135050103,0
2884,13135050103,0
2885,13135050103,0
2886,13135050103,0
2887,13135050105,0
2888,13135050105,0
2889,13135050105,0
2890,13135050105,0
2891,13135050105,0
2892,13135050105,0
2893,13135050105,0
2894,13135050606,0
2895,13135050606,0
