183	28	17	4	0	0	0	72	50	20	7	2	1	69	103	25	13	4	1	33	147	92	77	21	14	800	1880
184	27	18	3	0	0	0	65	51	15	8	2	1	65	104	19	13	5	1	29	149	69	83	28	12	767	1826
185	34	21	8	1	0	0	88	58	29	14	5	2	87	122	37	26	11	3	41	174	138	162	62	26	1149	3036
186	9	10	2	1	1	0	30	17	12	4	2	2	48	47	15	11	7	1	23	146	74	63	39	10	574	1500
187	1	1	1	0	0	0	7	3	3	0	2	0	8	8	4	4	0	1	3	23	23	28	9	3	132	394
188	3	4	1	1	0	0	14	8	7	4	2	0	24	23	10	14	3	1	11	71	45	87	23	7	363	1067
189	1	7	2	1	1	0	5	13	12	4	2	2	10	37	14	14	10	1	4	112	66	82	45	8	453	1400
190	3	17	4	3	2	0	14	13	44	1	1	0	0	51	58	30	20	3	25	157	93	95	60	8	702	2117
191	1	15	2	1	0	0	13	16	0	0	0	0	14	24	43	8	2	0	9	138	35	58	21	4	404	1074
192	10	7	0	0	0	0	10	7	29	0	0	0	10	32	0	18	12	5	0	93	41	29	17	7	327	925
193	100	20	19	0	0	0	344	106	55	8	2	2	124	290	61	31	12	7	15	46	18	15	5	3	1283	2349
194	56	57	30	14	11	0	204	90	18	10	1	2	156	210	60	47	12	9	67	88	46	20	5	3	1216	2442
195	47	58	29	9	0	10	289	183	142	40	21	16	89	120	35	78	53	43	45	40	26	18	14	13	1418	3538
196	33	15	11	0	0	0	355	34	28	10	3	2	98	168	9	9	2	0	15	37	24	0	0	0	853	1338
197	318	49	1	12	4	1	675	79	58	12	4	1	261	301	50	18	8	2	61	302	108	76	27	12	2440	4215
198	226	76	25	8	1	0	767	283	59	34	7	4	309	572	115	36	9	5	41	122	61	48	11	4	2823	4961
199	117	42	3	4	4	0	513	224	90	34	12	4	264	277	92	20	8	2	35	55	7	5	2	0	1814	3124
200	168	48	19	14	4	3	261	165	29	27	14	4	119	183	51	18	9	3	26	67	13	12	8	2	1267	2367
201	106	26	24	15	5	3	165	90	37	27	9	7	75	98	66	18	5	3	17	35	16	13	3	2	865	1803
202	8	8	0	0	0	0	0	46	0	0	0	0	15	0	0	13	5	1	0	31	35	18	8	3	191	515
203	2	0	0	0	0	0	6	0	0	0	2	0	3	2	0	0	2	0	2	2	0	0	3	2	26	70
204	32	15	1	0	0	0	68	25	0	4	1	0	50	47	5	7	1	1	24	43	12	15	2	2	355	630
205	33	13	1	0	0	0	69	19	0	2	0	0	52	40	7	4	1	0	24	34	13	11	2	2	327	548
206	106	62	13	0	0	0	217	93	2	15	4	0	161	191	55	21	7	1	75	167	104	55	14	4	1367	2626
207	49	23	0	0	0	0	145	101	14	8	0	3	252	153	42	15	1	0	109	90	24	8	0	0	1037	1676
208	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	1	0	0	0	1	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	2	2	0	0	12	35
211	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5
212	35	7	2	1	1	0	76	41	16	5	1	1	42	66	24	14	5	2	18	26	18	12	2	1	416	829
213	29	5	2	1	1	0	65	28	12	2	0	1	35	45	18	5	0	2	15	17	14	5	1	1	304	563
214	107	24	7	4	1	2	233	135	48	17	5	3	127	223	66	48	20	11	51	84	51	42	10	5	1324	2735
215	41	50	10	16	5	3	154	157	65	34	15	7	57	239	125	80	29	12	60	147	125	131	47	21	1630	4299
216	28	32	5	10	3	3	103	98	33	18	9	3	39	149	68	41	19	9	41	93	68	69	33	13	987	2536
217	25	9	0	0	0	0	16	32	23	9	2	0	9	67	11	16	7	0	50	51	42	49	16	1	435	1074
218	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	2	3	3	2	2	0	18	45
219	10	5	0	10	3	1	20	29	1	10	3	1	14	75	8	7	3	1	41	212	81	124	39	9	707	1914
220	1	0	0	0	0	0	2	2	0	0	0	0	1	7	1	0	0	0	2	16	7	8	4	2	53	146
221	2	1	0	0	1	0	4	5	0	0	1	0	3	13	4	0	1	0	9	33	39	3	10	3	132	347
222	1	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	2	4	21	7	4	0	44	133
223	10	3	0	8	2	0	20	23	1	9	1	0	14	58	8	4	2	1	39	162	79	95	19	7	565	1481
224	44	0	0	0	0	0	44	23	1	0	0	0	55	40	33	5	2	1	16	128	42	30	15	3	482	1022
225	29	0	8	5	3	1	100	42	29	12	7	2	31	30	14	15	7	1	8	83	21	5	3	1	457	976
226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
228	26	3	24	5	2	0	81	41	1	8	3	0	42	97	43	11	4	0	44	159	63	57	23	8	745	1726
229	1	0	0	1	0	0	2	1	0	1	0	0	2	2	2	1	0	0	0	4	3	7	1	0	28	79
230	1	1	9	0	0	0	0	3	0	0	0	0	3	8	19	0	0	0	0	15	3	8	3	0	73	198
231	27	4	3	0	0	0	5	8	0	0	0	0	33	33	8	0	0	0	35	59	1	18	7	5	246	483
232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234	29	0	0	0	0	0	10	17	1	0	0	0	10	0	1	0	0	0	1	15	0	0	0	1	85	127
235	5	0	0	0	0	0	2	4	4	0	0	0	2	0	7	2	0	0	0	4	0	0	0	0	30	66
236	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
237	63	0	0	0	0	0	21	2	0	0	0	0	21	0	1	0	0	0	2	0	0	0	0	1	111	121
238	25	0	0	0	0	0	10	10	2	0	0	0	10	0	2	2	0	0	2	10	0	0	0	0	73	107
239	32	0	0	0	0	0	10	3	2	0	0	0	11	0	2	2	0	0	2	6	0	0	0	0	70	93
240	95	0	0	0	0	0	140	79	8	0	0	0	58	19	11	7	4	2	34	76	32	22	9	2	598	1033
241	12	0	2	0	0	0	57	26	5	0	0	0	40	26	5	0	0	0	74	75	9	3	2	0	336	522
242	3	0	0	0	0	0	13	5	2	0	0	0	10	5	2	0	0	0	18	17	3	5	2	0	85	149
243	62	2	5	0	0	0	90	12	8	0	0	0	144	137	19	0	0	0	82	50	8	8	2	0	629	942
244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	49	0	0	0	98	245
246	0	0	0	0	0	0	7	0	0	0	0	0	18	15	1	0	0	0	0	16	1	0	0	0	58	93
247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	6	8
249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	36	33	0	0	0	0	26	30	0	0	0	0	67	41	0	0	0	0	13	35	33	21	10	3	348	674
251	40	3	0	0	0	0	52	12	0	2	0	0	10	7	3	1	0	0	4	10	0	0	0	0	144	191
252	32	5	0	3	0	0	43	23	1	4	1	1	8	12	34	2	0	0	4	18	1	1	0	0	193	362
253	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	271	29	0	3	3	3	172	59	9	21	13	13	107	75	43	19	12	12	11	99	29	8	4	4	1019	1899
256	41	1	3	0	3	0	59	34	8	7	4	3	125	62	20	7	31	0	75	73	25	3	1	0	585	1092
