TAZ,FIPS,Emp,N11,N21,N22,N23,N313233,N42,N4445,N4849,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N92,Cons,Manu,TCU,Whol,Retail,FIRE,Serv,Govt
5349,217,592,0,0,381,21,0,0,33,0,0,0,0,2,1,66,0,5,0,80,3,0,21,0,381,0,113,0,77,0
5350,217,243,0,0,0,0,0,0,199,0,0,0,0,2,1,8,0,0,0,33,0,0,0,0,0,0,232,0,11,0
5351,217,99,0,0,58,32,0,0,0,0,0,0,0,5,0,2,0,2,0,0,0,0,32,0,58,0,0,0,9,0
5352,217,69,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,58,0,0,0,11,0
5353,217,375,0,0,58,21,1,0,3,0,0,0,0,0,34,11,126,2,24,95,0,0,21,1,58,0,98,0,197,0
5354,217,22,0,0,0,5,0,0,12,3,0,0,0,0,0,0,0,0,0,1,1,0,5,0,3,0,13,0,1,0
5355,217,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0
5356,217,14,0,0,0,0,0,0,3,0,0,0,7,2,0,0,0,0,0,1,1,0,0,0,0,0,4,7,3,0
5357,217,61,0,0,58,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,58,1,0,0,2,0
5358,217,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,11,0
5359,217,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0
5360,217,41,0,0,0,28,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,0,28,0,0,0,1,0,12,0
5361,217,266,0,0,10,26,0,35,0,0,37,24,0,2,0,3,113,11,0,0,5,0,26,0,47,35,0,24,134,0
5362,217,25,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,11,0,6,1,0,6,0,0,0,7,0,12,0
5363,217,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0
5364,217,36,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,33,0,3,0
5365,217,14,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0
5366,217,124,0,0,0,9,0,0,34,4,0,0,32,16,0,5,0,0,0,24,0,0,9,0,4,0,58,32,21,0
5367,217,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0
5368,217,51,0,0,0,5,0,0,0,6,0,0,16,0,0,0,0,0,0,24,0,0,5,0,6,0,24,16,0,0
5369,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,217,460,0,0,0,22,0,0,13,0,0,0,0,0,0,14,411,0,0,0,0,0,22,0,0,0,13,0,425,0
5371,217,135,0,0,0,0,0,0,0,0,0,0,0,0,0,11,100,0,0,24,0,0,0,0,0,0,24,0,111,0
5372,217,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
5373,217,7,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0
5374,217,34,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,16,4,0,0,0,0,0,13,0,0,0,21,0
5375,217,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
5376,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5377,217,43,0,0,0,19,0,0,15,4,0,0,0,4,0,1,0,0,0,0,0,0,19,0,4,0,15,0,5,0
5378,217,63,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,60,0,0,1,0,0,0,60,0,2,0
5379,217,6,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,1,0
5380,217,9,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,7,0
5381,217,213,0,0,0,12,0,0,166,9,0,0,0,0,0,4,0,0,0,0,0,22,12,0,9,0,166,0,4,22
5382,217,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
5383,217,34,0,0,0,26,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,26,0,0,0,0,0,8,0
5384,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5385,217,152,0,0,0,0,21,0,19,0,0,8,0,0,1,25,59,0,0,13,6,0,0,21,0,0,32,8,91,0
5386,217,226,0,0,0,0,21,0,37,0,0,8,0,0,1,24,0,129,0,0,6,0,0,21,0,0,37,8,160,0
5387,217,112,0,0,0,10,21,2,37,0,0,8,0,27,1,0,0,0,0,0,6,0,10,21,0,2,37,8,34,0
5388,217,128,0,0,0,2,21,1,19,0,0,8,18,0,1,11,0,41,0,0,6,0,2,21,0,1,19,26,59,0
5389,217,147,0,0,0,58,21,5,37,0,0,8,0,0,1,11,0,0,0,0,6,0,58,21,0,5,37,8,18,0
5390,217,96,0,0,0,0,0,0,0,0,0,1,0,1,0,4,90,0,0,0,0,0,0,0,0,0,0,1,95,0
5391,217,85,39,0,0,18,0,8,0,1,0,0,0,0,0,2,0,1,0,16,0,0,18,0,1,8,16,0,42,0
5392,217,9,0,0,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0
5393,217,30,0,0,0,23,0,0,0,1,0,1,0,1,0,0,0,0,4,0,0,0,23,0,1,0,0,1,5,0
5394,217,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5395,217,26,0,0,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,1,1,0
5396,217,44,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,42,0,0,0,0,0,0,0,0,1,43,0
5397,217,54,0,0,0,47,0,2,1,0,0,1,0,1,0,2,0,0,0,0,0,0,47,0,0,2,1,1,3,0
5398,217,14,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,6,0,0,0,0,1,7,0
5399,217,40,0,0,0,0,0,0,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,0,3,0
5400,217,20,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
5401,217,95,0,0,0,14,0,1,31,0,0,7,0,5,1,2,0,0,0,13,21,0,14,0,0,1,44,7,29,0
5402,217,32,0,0,0,18,0,8,0,0,0,0,0,0,0,2,0,2,0,0,2,0,18,0,0,8,0,0,6,0
5403,217,37,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,0,0,0,19,0,0,0
5404,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5405,217,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0
5406,217,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5407,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5408,297,281,0,0,0,17,218,0,6,0,0,1,0,14,0,11,0,0,0,0,14,0,17,218,0,0,6,1,39,0
5409,297,27,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,26,1,0,0
5410,297,318,25,0,0,90,5,0,6,0,0,6,12,0,0,14,155,0,0,0,5,0,90,5,0,0,6,18,199,0
5411,297,77,0,0,0,62,0,0,0,0,0,1,5,0,0,3,0,0,0,0,6,0,62,0,0,0,0,6,9,0
5412,297,76,0,0,0,44,0,0,0,0,0,1,0,0,0,1,0,0,30,0,0,0,44,0,0,0,0,1,31,0
5413,297,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5414,297,158,0,0,0,63,1,0,1,0,0,6,0,42,0,12,0,0,9,0,24,0,63,1,0,0,1,6,87,0
5415,297,77,0,0,0,44,1,1,0,0,0,6,0,0,0,3,0,0,0,0,22,0,44,1,0,1,0,6,25,0
5416,297,26,0,0,0,6,11,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,6,11,2,0,0,6,1,0
5417,297,380,0,0,0,0,0,0,133,0,28,6,0,0,1,24,0,0,0,188,0,0,0,0,28,0,321,6,25,0
5418,297,344,0,0,0,65,100,3,0,14,0,1,0,64,1,18,14,19,0,21,24,0,65,100,14,3,21,1,140,0
5419,297,140,0,0,0,83,0,0,0,4,0,0,18,27,1,5,0,2,0,0,0,0,83,0,4,0,0,18,35,0
5420,297,1299,0,0,0,48,0,3,381,9,4,59,0,64,1,83,404,105,0,57,81,0,48,0,13,3,438,59,738,0
5421,297,148,0,0,0,6,0,0,6,0,0,0,0,3,1,0,129,0,0,0,3,0,6,0,0,0,6,0,136,0
5422,297,177,0,0,0,9,0,7,1,0,0,1,0,3,0,22,94,28,0,0,12,0,9,0,0,7,1,1,159,0
5423,297,161,0,0,0,23,76,1,5,6,0,1,17,0,0,8,0,1,0,20,3,0,23,76,6,1,25,18,12,0
5424,297,216,0,0,0,30,0,0,19,0,0,1,2,42,55,7,26,0,0,31,3,0,30,0,0,0,50,3,133,0
5425,297,99,0,0,0,6,0,1,10,0,0,1,2,35,0,3,0,0,0,31,10,0,6,0,0,1,41,3,48,0
5426,297,148,0,0,0,34,0,10,1,7,0,0,0,0,0,9,76,10,0,0,1,0,34,0,7,10,1,0,96,0
5427,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,297,17,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,1,0,0,0,0,0,16,0
5429,297,26,0,0,0,6,0,0,0,0,0,4,0,1,0,0,0,10,0,0,5,0,6,0,0,0,0,4,16,0
5430,297,431,0,0,0,6,344,0,6,0,0,4,0,1,0,57,0,10,0,3,0,0,6,344,0,0,9,4,68,0
5431,297,57,0,0,0,2,5,3,1,0,0,0,0,43,0,3,0,0,0,0,0,0,2,5,0,3,1,0,46,0
5432,297,56,0,0,0,31,0,0,0,0,0,10,3,2,0,3,0,0,0,0,0,7,31,0,0,0,0,13,5,7
5433,297,31,0,0,0,17,0,2,6,3,0,0,0,0,0,3,0,0,0,0,0,0,17,0,3,2,6,0,3,0
5434,297,97,0,0,0,5,0,0,0,0,0,54,38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,92,0,0
5435,297,183,0,0,0,18,0,1,0,1,0,0,0,3,0,24,136,0,0,0,0,0,18,0,1,1,0,0,163,0
5436,297,267,0,0,0,26,0,0,33,0,0,18,0,18,0,17,0,93,0,32,30,0,26,0,0,0,65,18,158,0
5437,297,89,0,0,0,10,0,0,3,0,0,1,0,4,0,3,0,0,0,1,3,64,10,0,0,0,4,1,10,64
5438,297,837,0,0,0,61,73,30,148,0,0,0,3,10,1,48,240,40,14,137,32,0,61,73,0,30,285,3,385,0
5439,297,290,0,0,0,79,4,49,27,1,0,54,1,30,1,34,0,0,0,0,10,0,79,4,1,49,27,55,75,0
5440,297,306,0,0,272,14,0,2,6,0,0,7,0,2,0,3,0,0,0,0,0,0,14,0,272,2,6,7,5,0
5441,297,141,0,0,0,35,48,14,1,1,0,1,22,0,0,9,0,0,0,0,10,0,35,48,1,14,1,23,19,0
5442,297,643,0,2,0,84,32,64,22,3,0,21,40,65,0,38,83,68,8,61,52,0,84,32,3,64,83,61,316,0
5443,297,716,0,0,0,31,4,0,106,90,9,47,3,6,0,39,0,40,0,126,37,178,31,4,99,0,232,50,122,178
5444,297,223,0,0,0,53,4,4,24,10,39,24,0,0,0,11,0,12,0,20,22,0,53,4,49,4,44,24,45,0
5445,297,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
5446,297,101,0,0,0,2,0,0,3,0,0,1,0,0,0,4,70,18,0,0,3,0,2,0,0,0,3,1,95,0
5447,297,84,1,0,0,31,1,4,1,1,0,1,1,12,0,3,0,0,0,21,7,0,31,1,1,4,22,2,23,0
5448,297,12,0,0,0,2,0,0,0,1,0,1,1,0,0,5,0,0,0,0,2,0,2,0,1,0,0,2,7,0
5449,297,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,13,0
5450,297,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,1,12,0
5451,297,30,0,0,0,6,0,0,0,0,0,1,0,2,0,9,0,12,0,0,0,0,6,0,0,0,0,1,23,0
5452,297,19,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,12,0,0,3,0,2,0,0,1,0,1,15,0
5453,297,222,0,0,0,195,0,0,0,0,0,1,0,0,0,14,0,12,0,0,0,0,195,0,0,0,0,1,26,0
5454,297,44,1,0,0,0,0,0,0,0,16,1,0,0,0,26,0,0,0,0,0,0,0,0,16,0,0,1,27,0
5455,297,163,4,0,0,56,0,10,5,3,16,1,0,13,0,26,0,5,22,2,0,0,56,0,19,10,7,1,70,0
5456,297,138,0,0,0,45,0,0,1,0,16,1,2,26,34,8,0,4,0,1,0,0,45,0,16,0,2,3,72,0
5457,297,853,0,0,0,784,6,0,18,0,0,1,3,3,0,12,0,1,0,13,12,0,784,6,0,0,31,4,28,0
5458,297,106,0,0,0,0,0,0,0,0,55,1,3,3,0,1,0,1,29,13,0,0,0,0,55,0,13,4,34,0
5459,297,35,0,0,0,2,6,0,6,0,0,1,3,3,0,0,0,1,0,13,0,0,2,6,0,0,19,4,4,0
5460,297,34,1,0,0,18,0,1,0,0,0,0,0,10,0,3,0,0,0,1,0,0,18,0,0,1,1,0,14,0
5461,297,56,0,0,0,19,0,0,0,0,0,7,16,10,0,3,0,0,0,1,0,0,19,0,0,0,1,23,13,0
5462,297,47,25,0,0,0,4,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,16,0,27,0
5463,297,7,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4,0
5464,297,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,24,0
5465,297,36,0,0,0,9,2,0,9,0,0,3,2,0,0,5,0,0,0,1,5,0,9,2,0,0,10,5,10,0
5466,297,57,0,0,0,0,2,32,9,0,0,3,0,0,0,5,0,0,0,1,5,0,0,2,0,32,10,3,10,0
5467,297,29,0,0,0,4,2,0,9,0,0,3,0,0,0,5,0,0,0,1,5,0,4,2,0,0,10,3,10,0
5468,297,20,0,0,0,0,0,0,0,0,0,8,2,5,0,0,0,4,0,1,0,0,0,0,0,0,1,10,9,0
5469,297,83,1,0,0,49,0,0,0,0,0,8,2,5,0,0,0,0,0,1,17,0,49,0,0,0,1,10,23,0
5470,297,105,0,0,0,57,0,0,0,16,0,8,2,5,0,11,0,5,0,1,0,0,57,0,16,0,1,10,21,0
5471,297,30,0,22,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,22,0
5472,297,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5473,297,10,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0
5474,297,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
5475,297,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
5476,297,10,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
5477,297,44,0,0,0,0,0,0,9,7,0,0,0,0,0,11,0,0,0,0,17,0,0,0,7,0,9,0,28,0
5478,297,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,9,0
5479,297,124,3,0,0,0,0,0,0,0,0,0,0,0,0,10,98,0,0,0,13,0,0,0,0,0,0,0,124,0
5480,297,299,0,0,0,4,219,0,1,6,0,0,0,0,0,8,0,37,0,24,0,0,4,219,6,0,25,0,45,0
5481,297,368,0,0,0,1,0,0,12,55,0,77,0,20,1,11,0,13,0,0,0,178,1,0,55,0,12,77,45,178
5482,297,1821,0,0,0,0,1,0,1086,0,0,0,27,52,68,53,0,0,0,2,1,531,0,1,0,0,1088,27,174,531
5483,297,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,29,0,0,0,0,0,0,0,0,0,52,0
5484,297,665,0,0,0,0,643,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,643,0,0,11,0,11,0
5485,297,82,0,0,0,0,0,0,6,0,3,14,0,1,1,31,0,1,1,0,24,0,0,0,3,0,6,14,59,0
5486,297,97,0,0,3,0,0,0,6,0,0,14,0,1,1,15,0,1,1,0,0,55,0,0,3,0,6,14,19,55
5487,297,564,0,0,0,18,0,0,58,0,22,3,2,36,0,17,361,24,0,21,2,0,18,0,22,0,79,5,440,0
5488,297,54,0,0,8,0,0,0,0,0,0,28,0,0,1,0,0,0,0,17,0,0,0,0,8,0,17,28,1,0
5489,297,54,0,0,0,0,0,0,10,0,0,0,22,0,1,4,0,0,0,17,0,0,0,0,0,0,27,22,5,0
5490,297,277,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,272,1,0,0,0,0,0,0,0,0,0,277,0
5491,297,312,0,0,0,4,0,0,12,0,0,0,0,0,0,9,225,48,1,0,13,0,4,0,0,0,12,0,296,0
5492,297,639,0,0,0,0,0,0,1,0,0,0,0,0,1,33,602,0,2,0,0,0,0,0,0,0,1,0,638,0
5493,297,1937,0,0,0,1,437,33,668,0,0,40,13,96,1,90,0,54,2,489,13,0,1,437,0,33,1157,53,256,0
5494,297,445,0,0,0,0,0,24,167,3,0,28,14,16,1,26,0,18,2,141,5,0,0,0,3,24,308,42,68,0
5495,297,229,0,0,0,0,0,0,116,4,0,0,11,21,27,24,0,0,0,26,0,0,0,0,4,0,142,11,72,0
5496,297,1578,0,0,0,39,2,22,232,4,10,49,6,26,8,68,0,697,20,294,22,79,39,2,14,22,526,55,841,79
5497,297,661,8,0,0,17,0,0,15,4,0,0,7,12,30,36,180,205,35,106,6,0,17,0,4,0,121,7,512,0
5498,297,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
5499,297,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
5500,297,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,3,7
5501,297,702,0,0,0,40,54,379,3,26,0,0,9,0,9,62,0,59,0,0,54,7,40,54,26,379,3,9,184,7
5502,297,357,0,0,0,17,36,123,12,14,3,78,0,5,0,24,2,35,0,1,0,7,17,36,17,123,13,78,66,7
5503,297,310,0,0,23,0,0,13,120,0,0,6,26,8,0,40,0,0,1,70,3,0,0,0,23,13,190,32,52,0
5504,297,73,0,0,23,0,11,0,0,0,0,0,0,8,0,2,0,28,1,0,0,0,0,11,23,0,0,0,39,0
5505,297,411,0,0,23,0,33,0,0,0,0,0,0,0,0,5,0,40,1,6,7,296,0,33,23,0,6,0,53,296
5506,297,38,0,0,23,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,23,0,0,0,1,0
5507,297,24,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,1,0
5508,297,24,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,1,0
5509,297,25,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,1,0,1,0
5510,297,25,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,1,0,1,0
5511,297,38,0,0,0,13,0,0,0,0,0,1,2,15,1,5,0,0,0,1,0,0,13,0,0,0,1,3,21,0
5512,297,79,0,0,0,0,0,0,56,0,0,1,0,15,1,5,0,0,0,1,0,0,0,0,0,0,57,1,21,0
5513,297,34,0,0,0,26,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,26,0,0,0,1,1,6,0
5514,297,45,7,0,0,0,0,5,0,0,0,1,0,0,1,5,0,0,0,1,25,0,0,0,0,5,1,1,38,0
5515,297,8,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,1,1,6,0
5516,297,8,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,1,1,6,0
5517,297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
5518,297,103,0,0,0,8,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,90,8,0,0,0,0,2,3,90
5519,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5520,297,573,205,0,0,0,71,0,86,0,0,0,0,0,0,24,175,12,0,0,0,0,0,71,0,0,86,0,416,0
5521,297,508,0,0,0,0,365,118,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,365,0,118,0,0,25,0
5522,297,124,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,121,0,0,0,0,0,0,3,121
5523,297,285,10,0,0,0,12,1,58,0,0,0,0,0,0,20,52,129,0,3,0,0,0,12,0,1,61,0,211,0
5524,297,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
5525,297,114,1,0,0,0,12,0,0,0,8,0,0,0,0,9,84,0,0,0,0,0,0,12,8,0,0,0,94,0
5526,297,289,4,0,0,10,12,0,45,19,0,1,0,8,0,18,48,123,0,1,0,0,10,12,19,0,46,1,201,0
5527,297,250,0,0,3,8,0,0,45,0,0,29,4,25,0,7,0,0,0,129,0,0,8,0,3,0,174,33,32,0
5528,297,599,3,0,0,16,183,4,0,342,0,0,8,19,0,18,0,0,0,6,0,0,16,183,342,4,6,8,40,0
5529,297,254,0,0,0,8,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,237,8,0,0,0,0,2,7,237
5530,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5531,13,56,0,0,0,2,20,0,0,0,0,0,0,10,12,2,0,0,0,0,10,0,2,20,0,0,0,0,34,0
5532,13,828,0,0,0,14,0,7,159,0,4,28,14,23,12,28,0,10,0,497,32,0,14,0,4,7,656,42,105,0
5533,13,17,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,3,0,0,0,0,0,0,0,17,0
5534,13,86,0,0,0,6,0,0,0,0,0,6,14,39,12,2,0,4,0,0,3,0,6,0,0,0,0,20,60,0
5535,13,247,7,0,0,0,0,0,111,0,0,29,0,0,12,9,0,1,0,75,3,0,0,0,0,0,186,29,32,0
5536,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5537,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5538,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5539,13,20,0,0,0,9,0,0,1,0,0,0,0,0,0,3,0,1,0,0,6,0,9,0,0,0,1,0,10,0
5540,13,48,0,0,0,22,0,2,0,0,0,0,0,10,12,2,0,0,0,0,0,0,22,0,0,2,0,0,24,0
5541,13,176,0,0,0,159,0,0,0,7,0,0,0,0,0,9,0,1,0,0,0,0,159,0,7,0,0,0,10,0
5542,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5543,13,22,0,0,0,0,0,19,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,19,0,0,3,0
5544,13,129,0,0,0,0,0,19,0,0,0,0,0,1,0,5,104,0,0,0,0,0,0,0,0,19,0,0,110,0
5545,13,94,0,0,0,32,0,0,0,0,0,56,0,0,0,5,0,1,0,0,0,0,32,0,0,0,0,56,6,0
5546,13,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0
5547,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5548,13,8,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0
5549,13,49,0,0,0,5,4,0,1,10,0,0,0,2,0,1,26,0,0,0,0,0,5,4,10,0,1,0,29,0
5550,13,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
5551,13,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,10,0
5552,13,288,0,0,0,8,0,0,1,0,0,0,0,2,0,4,271,2,0,0,0,0,8,0,0,0,1,0,279,0
5553,13,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,3,0,5,0
5554,13,98,0,0,0,0,0,2,0,0,0,0,1,0,0,1,48,46,0,0,0,0,0,0,0,2,0,1,95,0
5555,13,359,0,0,0,4,1,0,86,4,0,16,1,47,0,8,48,19,0,17,5,103,4,1,4,0,103,17,127,103
5556,13,31,0,0,0,2,12,3,1,0,1,1,0,0,0,0,8,0,0,3,0,0,2,12,1,3,4,1,8,0
5557,13,88,0,0,0,17,0,0,1,0,1,1,0,0,0,8,0,0,0,3,57,0,17,0,1,0,4,1,65,0
5558,13,180,7,0,0,1,0,0,0,0,1,1,14,2,0,20,131,0,0,3,0,0,1,0,1,0,3,15,160,0
5559,13,9,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0
5560,13,4,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
5561,13,155,0,0,0,0,0,0,6,0,0,0,0,0,1,12,136,0,0,0,0,0,0,0,0,0,6,0,149,0
5562,13,733,0,0,0,19,0,0,136,0,0,45,14,71,1,47,1,399,0,0,0,0,19,0,0,0,136,59,519,0
5563,13,849,0,0,0,8,0,0,25,0,0,23,0,0,0,21,0,52,0,2,0,718,8,0,0,0,27,23,73,718
5564,13,25,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,6,0,0,0,0,0,19,0
5565,13,677,0,0,0,18,25,0,295,0,15,5,0,26,0,22,89,35,9,88,42,8,18,25,15,0,383,5,223,8
5566,13,112,0,0,0,0,0,0,0,99,1,9,0,0,0,3,0,0,0,0,0,0,0,0,100,0,0,9,3,0
5567,13,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,11,0
5568,13,14,0,0,0,5,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,5,0,0,0,0,8,1,0
